TradeID,EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status,EntryHour,EntryDayOfWeek,RangeSize,RangeSizePct,RangeCategory,TradeID_x,ReachedTP,WaitDuration_Min,BestPossibleP&L,WouldHaveWon,TradeID_y,MaxFavorable_Min30,MinAdverse_Min30,WentAgainstFirst,Duration_Minutes,EMA_Pattern,Risk_Range,ATR_Range,RangeSize_Category,ShouldAvoid
332.0,2025-10-16 10:15:00,BUY,4232.67,4222.16,4253.6900000000005,10.510000000000218,1000,4231.7,4222.16,4226.294639658416,4224.017831306222,4224.732031976188,4057.139260442195,4.919751727489553,0.1162328205952638,0.8111332367673748,0,0,0.0,0.6666666666666666,1,0,1,2025-10-16 12:30:00,4222.16,-10.510000000000218,-1.0,SL_HIT,10.0,3.0,9.539999999999964,0.2253896476692008,Large (0.2-0.3%),523.0,True,230.0,147.1800000000003,True,332.0,11.75,4.929999999999836,False,,101,10-15,0.8-1.0,7-10,False
,2025-10-16 17:05:00,BUY,4260.64,4245.17,4291.580000000001,15.470000000000256,1630,4258.58,4245.17,4253.020590747124,4248.997254753292,4243.819055163494,4069.712476361775,7.867443925444136,0.1846540408352767,1.144234348209814,0,0,0.0,1.0,1,1,1,2025-10-16 19:25:00,4291.580000000001,30.94000000000051,2.0,TP_HIT,17.0,3.0,13.409999999999854,0.3147414472942997,Very Large (>0.3%),524.0,,,,,,,,,,111,15-20,1.0-1.2,>10,False
333.0,2025-10-17 03:50:00,BUY,4367.38,4355.21,4391.72,12.170000000000073,300,4367.03,4355.21,4363.492822854623,4360.222271889432,4345.489311948599,4091.009526056545,7.193213479473457,0.1647031739732621,0.8096727299702183,0,1,0.5,1.0,1,1,1,2025-10-17 04:00:00,4355.21,-12.170000000000073,-1.0,SL_HIT,3.0,4.0,11.819999999999707,0.2706428110217043,Large (0.2-0.3%),525.0,False,,11.269999999999529,True,333.0,6.860000000000127,3.5799999999999272,False,,111,10-15,0.8-1.0,>10,False
,2025-10-17 10:15:00,SELL,4341.69,4361.87,4301.329999999999,20.18000000000029,1000,4361.87,4351.77,4355.185548119407,4358.466249075458,4357.55926513358,4108.7086180076885,8.485157362766369,0.1954344359631012,1.086547200112531,0,1,0.5,0.6666666666666666,0,1,1,2025-10-17 14:50:00,4301.329999999999,40.36000000000058,2.0,TP_HIT,10.0,4.0,10.099999999999454,0.2326283083315357,Large (0.2-0.3%),526.0,,,,,,,,,,011,20+,1.0-1.2,>10,False
334.0,2025-10-17 17:00:00,SELL,4238.32,4316.95,4081.06,78.63000000000011,1630,4316.95,4258.68,4280.235757409328,4294.100052547014,4309.216934602548,4121.983935526728,18.34566656069289,0.4328523226347442,1.484219466099899,0,0,0.0,0.3333333333333333,0,0,1,2025-10-20 15:35:00,4316.95,-78.63000000000011,-1.0,SL_HIT,17.0,4.0,58.26999999999953,1.3748371996451314,Very Large (>0.3%),527.0,False,,23.5,True,334.0,3.130000000000109,3.4299999999998363,False,,001,20+,1.2-1.5,>10,False
,2025-10-21 15:15:00,SELL,4230.86,4343.12,4006.3399999999992,112.26000000000022,1000,4343.12,4330.16,4245.950911842821,4253.854958083694,4267.004641906588,4183.376604194054,11.240528943760006,0.2656795295462389,1.458413160772836,0,0,0.0,0.3333333333333333,0,0,1,2025-10-22 03:10:00,4006.3399999999992,224.52000000000044,2.0,TP_HIT,15.0,1.0,12.960000000000036,0.3063207007558756,Very Large (>0.3%),529.0,,,,,,,,,,001,,1.2-1.5,>10,False
,2025-10-27 03:30:00,BUY,4076.85,4058.33,4113.889999999999,18.519999999999985,300,4072.49,4058.33,4069.852886599213,4073.255363537821,4078.320316557815,4081.4849875003097,7.87113927315376,0.1930691409581849,0.8065328987331122,0,0,0.0,0.0,0,0,0,2025-10-27 07:05:00,4058.33,-18.519999999999985,-1.0,SL_HIT,3.0,0.0,14.159999999999854,0.3473269803892675,,,,,,,,,,,215.0,000,15-20,0.8-1.0,>10,False
,2025-10-27 16:45:00,SELL,4018.39,4038.86,3977.45,20.47000000000025,1630,4038.86,4018.55,4031.0593177037913,4033.910630732533,4038.023306486801,4078.3166404400304,9.526966244492389,0.2370841616789906,1.3761372897392707,0,0,0.0,0.0,0,0,0,2025-10-27 18:00:00,3977.45,40.94000000000051,2.0,TP_HIT,16.0,0.0,20.309999999999945,0.5054263025739151,,,,,,,,,,,75.0,000,20+,1.2-1.5,>10,False
,2025-10-28 03:15:00,SELL,3980.98,3998.85,3945.24,17.86999999999989,300,3998.85,3985.28,3991.129992153834,3992.409593167029,3993.496063995381,4070.377105826219,5.384433997972677,0.1352539826367547,1.1480257402515222,0,0,0.0,0.0,0,0,0,2025-10-28 03:40:00,3998.85,-17.86999999999989,-1.0,SL_HIT,3.0,1.0,13.569999999999707,0.340870840848226,,,,,,,,,,,25.0,000,15-20,1.0-1.2,>10,False
,2025-10-28 10:20:00,SELL,3933.58,3948.51,3903.7199999999993,14.930000000000293,1000,3948.51,3936.37,3942.62308961163,3950.493946535478,3964.099630593301,4063.669190882221,6.950638750457292,0.1767000734815941,1.094017634029793,0,0,0.0,0.0,0,0,0,2025-10-28 11:40:00,3903.7199999999993,29.860000000000586,2.0,TP_HIT,10.0,1.0,12.140000000000327,0.3086247133654413,,,,,,,,,,,80.0,000,10-15,1.0-1.2,>10,False
,2025-10-28 16:50:00,BUY,3934.04,3914.83,3972.46,19.21000000000004,1630,3933.34,3914.83,3927.7367695306007,3925.008881356413,3923.322132720397,4055.149281508269,7.865355410069575,0.1999307432072265,1.2409770490024377,0,0,0.0,0.6666666666666666,1,1,0,2025-10-29 03:35:00,3972.46,38.42000000000007,2.0,TP_HIT,16.0,1.0,18.51000000000022,0.4705086882695707,,,,,,,,,,,645.0,110,15-20,1.2-1.5,>10,False
,2025-10-29 03:40:00,BUY,3981.55,3958.99,4026.670000000001,22.5600000000004,300,3968.83,3958.99,3970.4087112176408,3962.722435961865,3956.799083698489,4045.8775842979258,6.233823539447705,0.1565677572665847,0.9863404503657602,0,0,0.0,0.6666666666666666,1,1,0,2025-10-29 05:30:00,3958.99,-22.5600000000004,-1.0,SL_HIT,3.0,2.0,9.840000000000146,0.2471399329406925,,,,,,,,,,,110.0,110,20+,0.8-1.0,7-10,False
,2025-10-29 10:50:00,BUY,3998.05,3974.98,4044.190000000001,23.070000000000164,1000,3997.08,3974.98,3993.395141427389,3985.986770594644,3976.104516045434,4040.781301785125,5.207884987929657,0.1302606267537839,0.9810544357113478,0,0,0.0,0.6666666666666666,1,1,0,2025-10-29 21:35:00,3974.98,-23.070000000000164,-1.0,SL_HIT,10.0,2.0,22.09999999999991,0.5527694751191182,,,,,,,,,,,645.0,110,20+,0.8-1.0,>10,False
,2025-10-30 22:05:00,BUY,4024.96,3963.13,4148.62,61.82999999999993,1630,3978.66,3963.13,4016.207880735023,4011.233966860749,4004.3694550429886,4023.7243302939737,4.762201895546712,0.1183167508632809,1.0012133171667843,0,0,0.0,1.0,1,1,1,2025-11-03 02:15:00,3963.13,-61.82999999999993,-1.0,SL_HIT,22.0,3.0,15.529999999999744,0.3858423437748386,,,,,,,,,,,4570.0,111,20+,1.0-1.2,>10,False
,2025-11-03 02:20:00,SELL,3971.36,4028.48,3857.12,57.11999999999989,1630,4028.48,4012.99,3975.846346059595,3983.930322275059,3991.605480199944,4019.933424494863,7.349629734036153,0.1850658145833204,1.3609068048968431,0,0,0.0,0.0,0,0,0,2025-11-03 17:00:00,4028.48,-57.11999999999989,-1.0,SL_HIT,2.0,0.0,15.490000000000236,0.390042705773343,,,,,,,,,,,880.0,000,20+,1.2-1.5,>10,False
,2025-11-03 17:05:00,BUY,4025.83,4001.66,4074.17,24.17000000000008,1630,4013.47,4001.66,4020.621856240096,4017.2723097129738,4013.564333472186,4018.6416662536753,5.958453004234222,0.1480055790789532,1.2486868294953604,0,0,0.0,1.0,1,1,1,2025-11-03 18:15:00,4001.66,-24.17000000000008,-1.0,SL_HIT,17.0,0.0,11.809999999999944,0.2933556558523322,,,,,,,,,,,70.0,111,20+,1.2-1.5,>10,False
,2025-11-04 03:30:00,SELL,3983.43,3992.68,3964.93,9.25,300,3992.68,3984.67,3987.1222165921135,3989.9533636580863,3995.1668688650543,4017.092891271817,5.618508034634852,0.1410469880137181,1.1002845241648744,0,0,0.0,0.0,0,0,0,2025-11-04 05:25:00,3992.68,-9.25,-1.0,SL_HIT,3.0,1.0,8.009999999999764,0.2010829862706201,,,,,,,,,,,115.0,000,5-10,1.0-1.2,7-10,False
,2025-11-04 10:25:00,BUY,3999.84,3991.56,4016.400000000001,8.2800000000002,1000,3999.33,3991.56,3994.978259105615,3991.45391666076,3988.250315693319,4015.113149910436,4.7644520276290825,0.1191160653333404,1.0193308064017337,0,0,0.0,0.6666666666666666,1,1,0,2025-11-04 11:10:00,3991.56,-8.2800000000002,-1.0,SL_HIT,10.0,1.0,7.769999999999982,0.1942577703108119,,,,,,,,,,,45.0,110,5-10,1.0-1.2,7-10,False
,2025-11-04 16:55:00,BUY,3956.85,3928.68,4013.19,28.17000000000008,1630,3956.53,3928.68,3950.6681402436425,3961.940791726472,3975.00454538331,4013.2229340417166,10.070131112666422,0.2544986823525385,1.4494157079610712,0,0,0.0,0.0,0,0,0,2025-11-06 10:15:00,4013.19,56.34000000000015,2.0,TP_HIT,16.0,1.0,27.850000000000364,0.7038427031603514,,,,,,,,,,,2480.0,000,20+,1.2-1.5,>10,False
,2024-11-29 03:45:00,BUY,2646.27,2634.03,2670.7499999999995,12.239999999999782,300,2641.6,2634.03,2643.8418075245127,2641.4814942075272,2640.3414855837486,2641.6106894214013,1.8702493190797072,0.0706749242926726,1.4072560991893237,0,0,0.0,1.0,1,1,1,2024-12-02 02:40:00,2634.03,-12.239999999999782,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,10-15,1.2-1.5,,False
,2024-12-09 13:25:00,BUY,2656.31,2649.23,2670.47,7.079999999999927,1000,2651.04,2649.23,2657.373581525454,2656.291959031747,2652.9029956447885,2642.3354047226444,1.8501225130071823,0.0696500978051199,1.0907177183014378,0,1,0.5,1.0,1,1,1,2024-12-09 16:30:00,2670.47,14.159999999999854,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2024-12-09 16:45:00,BUY,2672.83,2666.33,2685.83,6.5,1630,2672.54,2666.33,2668.666719686813,2664.975723244256,2660.4322011845934,2643.0128968486283,2.8828714264215654,0.1078583907851066,1.1671578411501644,0,0,0.0,1.0,1,1,1,2024-12-09 18:35:00,2666.33,-6.5,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2024-12-10 16:50:00,BUY,2691.09,2684.63,2704.01,6.460000000000036,1630,2689.88,2684.63,2687.014819711884,2683.046089810244,2678.2058788522168,2648.29605219576,2.3904430972331583,0.0888280621321902,0.9883422082893863,0,0,0.0,1.0,1,1,1,2024-12-10 17:35:00,2684.63,-6.460000000000036,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,0.8-1.0,,False
,2024-12-11 03:30:00,BUY,2701.52,2696.49,2711.5800000000004,5.0300000000002,300,2701.06,2696.49,2700.131694194024,2698.6488349326787,2696.259380069372,2652.6616352263018,2.09082319527204,0.0773943259821152,1.149168194003163,0,0,0.0,1.0,1,1,1,2024-12-11 05:40:00,2696.49,-5.0300000000002,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2024-12-11 10:20:00,BUY,2692.89,2687.64,2703.39,5.25,1000,2692.6,2687.64,2691.4590188348093,2691.1655189120743,2691.24988605388,2655.29224940604,2.3698787638726757,0.0880050341407437,0.7532650469359005,0,1,0.5,0.6666666666666666,1,0,1,2024-12-11 11:05:00,2687.64,-5.25,-1.0,SL_HIT,,,,,,,,,,,,,,,,101,5-10,<0.8,,False
,2024-12-11 16:50:00,BUY,2704.49,2696.48,2720.5099999999998,8.009999999999764,1630,2702.18,2696.48,2701.343168232643,2700.0293821305154,2697.903654286156,2657.795202456914,3.1806256388688943,0.1176053762028661,1.0549579437734606,0,0,0.0,1.0,1,1,1,2024-12-11 20:20:00,2720.5099999999998,16.019999999999527,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2024-12-12 16:05:00,SELL,2695.98,2717.87,2652.2000000000003,21.889999999999876,1000,2717.87,2714.89,2701.5001653036325,2704.74281376252,2708.2689003515625,2668.9930633405497,3.6545677835964807,0.135556190461223,1.3959927976674136,0,0,0.0,0.3333333333333333,0,0,1,2024-12-13 20:40:00,2652.2000000000003,43.77999999999975,2.0,TP_HIT,,,,,,,,,,,,,,,,001,20+,1.2-1.5,,False
,2024-12-13 20:45:00,SELL,2653.73,2662.5,2636.19,8.769999999999982,1630,2662.5,2657.37,2654.8235744783483,2656.446723955524,2659.00566884075,2670.53971921686,1.57680828048008,0.0594185648306376,1.0135743661161476,0,0,0.0,0.0,0,0,0,2024-12-16 13:25:00,2662.5,-8.769999999999982,-1.0,SL_HIT,,,,,,,,,,,,,,,,000,5-10,1.0-1.2,,False
,2024-12-16 13:30:00,BUY,2661.86,2652.29,2681.0000000000005,9.570000000000164,1000,2655.27,2652.29,2660.657774799847,2659.623930027907,2657.9806200275784,2667.9653855955285,1.5958535132605596,0.0599525712569616,1.0765690439519988,0,0,0.0,0.6666666666666666,1,1,0,2024-12-16 17:15:00,2652.29,-9.570000000000164,-1.0,SL_HIT,,,,,,,,,,,,,,,,110,5-10,1.0-1.2,,False
,2024-12-16 17:20:00,SELL,2651.37,2660.05,2634.0099999999998,8.680000000000291,1630,2660.05,2655.26,2654.356748161439,2656.582805144447,2658.2520678939545,2667.564642957966,2.280311247260172,0.0860050180570864,0.9755034114420326,0,0,0.0,0.0,0,0,0,2024-12-17 16:10:00,2634.0099999999998,17.360000000000582,2.0,TP_HIT,,,,,,,,,,,,,,,,000,5-10,0.8-1.0,,False
,2024-12-17 16:15:00,SELL,2636.67,2653.69,2602.63,17.019999999999982,1000,2653.69,2650.34,2638.1037340357025,2639.910810390612,2641.50965919906,2663.859248316143,3.328487401163529,0.1262383006278195,1.4412685555088285,0,0,0.0,0.0,0,0,0,2024-12-18 22:20:00,2602.63,34.039999999999964,2.0,TP_HIT,,,,,,,,,,,,,,,,000,15-20,1.2-1.5,,False
,2024-12-18 22:25:00,SELL,2596.11,2639.94,2508.4500000000003,43.82999999999993,1630,2639.94,2637.52,2605.557082848974,2613.768065956712,2623.9592197286343,2657.9656832804526,5.563918245353143,0.2143175075537301,1.2964627220549432,0,0,0.0,0.0,0,0,0,2025-01-02 11:25:00,2639.94,-43.82999999999993,-1.0,SL_HIT,,,,,,,,,,,,,,,,000,20+,1.2-1.5,,False
,2025-01-02 17:30:00,BUY,2652.23,2646.35,2663.99,5.880000000000109,1630,2650.14,2646.35,2649.091501730683,2647.306460871321,2644.658033629092,2626.140264819067,2.691788177532425,0.1014915062996959,0.921883959694202,0,0,0.0,1.0,1,1,1,2025-01-03 04:15:00,2663.99,11.760000000000218,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,0.8-1.0,,False
,2025-01-03 16:50:00,SELL,2646.6,2652.67,2634.46,6.070000000000164,1630,2652.67,2648.42,2648.929687333008,2649.970512342893,2652.210051040109,2632.2324878878185,2.820339544734219,0.1065646317816904,1.068744313288908,0,0,0.0,0.3333333333333333,0,0,1,2025-01-06 06:50:00,2634.46,12.140000000000327,2.0,TP_HIT,,,,,,,,,,,,,,,,001,5-10,1.0-1.2,,False
,2025-01-06 06:55:00,SELL,2635.47,2644.79,2616.8299999999995,9.320000000000164,300,2644.79,2640.75,2636.841851036625,2638.5828182630253,2640.23271961892,2633.328322691079,1.5895758290879425,0.0603147001896414,1.0649599601440711,0,0,0.0,0.3333333333333333,0,0,1,2025-01-06 13:25:00,2644.79,-9.320000000000164,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,5-10,1.0-1.2,,False
,2025-01-06 16:45:00,BUY,2629.49,2622.64,2643.19,6.849999999999909,1630,2628.42,2622.64,2626.2968935931717,2629.7445692978617,2633.7393586188173,2633.3669886593734,4.93931428726685,0.1878430527313985,1.140268374306874,0,0,0.0,0.0,0,0,0,2025-01-07 07:20:00,2643.19,13.699999999999818,2.0,TP_HIT,,,,,,,,,,,,,,,,000,5-10,1.0-1.2,,False
,2025-01-07 07:25:00,BUY,2643.29,2634.93,2660.01,8.360000000000127,300,2637.99,2634.93,2640.6935190029053,2638.946187991719,2637.205684480107,2633.785045158766,1.6724694821476025,0.0632722660830859,1.1302010289567983,0,0,0.0,1.0,1,1,1,2025-01-07 15:20:00,2660.01,16.720000000000255,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2025-01-07 15:25:00,BUY,2660.37,2640.1,2700.91,20.269999999999985,1000,2643.72,2640.1,2655.589948874132,2652.076210094773,2648.183910044291,2634.762655038061,2.55598922001213,0.0960764562828527,1.3301073192739874,0,0,0.0,1.0,1,1,1,2025-01-16 03:30:00,2700.91,40.53999999999997,2.0,TP_HIT,,,,,,,,,,,,,,,,111,20+,1.2-1.5,,False
,2025-01-16 03:40:00,BUY,2700.33,2694.62,2711.75,5.710000000000036,300,2700.08,2694.62,2699.223711370397,2697.9082369588814,2696.321493248478,2666.123313037849,1.9005066181220784,0.0703805319395066,0.987123379159302,0,0,0.0,1.0,1,1,1,2025-01-16 07:25:00,2694.62,-5.710000000000036,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,0.8-1.0,,False
,2025-01-16 16:50:00,BUY,2718.18,2712.95,2728.64,5.230000000000018,1630,2717.92,2712.95,2716.671744788934,2714.344688373048,2710.4307372216,2670.6107580395405,2.9423120279779065,0.108245665407659,1.0029548520565166,0,0,0.0,1.0,1,1,1,2025-01-16 17:10:00,2712.95,-5.230000000000018,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2025-01-17 16:45:00,BUY,2711.58,2702.69,2729.36,8.889999999999873,1630,2710.06,2702.69,2707.939575349857,2707.582282741235,2707.7693071335184,2679.2891774834134,2.651958339796669,0.0978012206830213,1.120946648070968,0,0,0.0,0.6666666666666666,1,0,1,2025-01-17 22:00:00,2702.69,-8.889999999999873,-1.0,SL_HIT,,,,,,,,,,,,,,,,101,5-10,1.0-1.2,,False
,2025-01-20 04:00:00,BUY,2695.51,2689.26,2708.01,6.25,300,2694.46,2689.26,2693.2225084349684,2693.528132109453,2696.307919324807,2681.8698074609006,2.0199972025054658,0.0749393325383866,1.121942727023962,0,1,0.5,0.3333333333333333,0,0,1,2025-01-20 08:00:00,2708.01,12.5,2.0,TP_HIT,,,,,,,,,,,,,,,,001,5-10,1.0-1.2,,False
,2025-01-21 16:45:00,BUY,2735.39,2729.3,2747.5699999999997,6.089999999999691,1630,2734.38,2729.3,2731.677210537713,2729.544759867381,2726.995686762694,2691.390803225516,2.2830497505588383,0.083463409260063,1.014572459855403,0,0,0.0,1.0,1,1,1,2025-01-22 02:45:00,2747.5699999999997,12.179999999999382,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2025-01-22 10:30:00,BUY,2751.89,2746.77,2762.13,5.119999999999891,1000,2751.66,2746.77,2750.791395713102,2750.491151213392,2750.3687415375166,2700.082465233148,1.9738664484761637,0.0717276652946216,1.0122343507540217,0,0,0.0,1.0,1,1,1,2025-01-22 11:30:00,2762.13,10.239999999999782,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2025-01-22 16:45:00,BUY,2756.88,2750.25,2770.1400000000003,6.630000000000109,1630,2755.99,2750.25,2754.733143571128,2755.2597036499787,2755.8186853332218,2703.4224486433577,2.9132123352543484,0.1056706253175455,1.1347950963532232,0,0,0.0,0.3333333333333333,0,0,1,2025-01-23 05:20:00,2750.25,-6.630000000000109,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,5-10,1.0-1.2,,False
,2025-01-23 05:25:00,SELL,2750.73,2756.32,2739.55,5.5900000000001455,300,2756.32,2754.32,2751.720269135051,2752.564715368976,2753.6351747926856,2709.3089336109992,1.1250745830749287,0.0409009456789626,0.8185623171855125,0,0,0.0,0.3333333333333333,0,0,1,2025-01-23 15:20:00,2739.55,11.180000000000293,2.0,TP_HIT,,,,,,,,,,,,,,,,001,5-10,0.8-1.0,,False
,2025-01-23 15:25:00,SELL,2740.59,2753.44,2714.8900000000003,12.849999999999907,1000,2753.44,2752.0,2742.408460373942,2744.930683442899,2747.5231285507853,2713.1517509895675,3.0756422236788024,0.1122255508368198,1.2767300835177078,0,0,0.0,0.3333333333333333,0,0,1,2025-01-23 18:40:00,2753.44,-12.849999999999907,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,10-15,1.2-1.5,,False
,2025-01-23 18:45:00,BUY,2756.23,2741.0,2786.69,15.230000000000018,1630,2747.41,2741.0,2752.0014559158917,2749.222453715318,2747.278565853768,2714.207999427215,2.4836747067592126,0.0901113008260998,0.981634505562732,0,0,0.0,1.0,1,1,1,2025-01-27 17:05:00,2741.0,-15.230000000000018,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,15-20,0.8-1.0,,False
,2025-01-27 17:10:00,SELL,2741.53,2754.71,2715.1700000000005,13.179999999999836,1630,2754.71,2744.95,2747.287629592828,2751.286351895573,2756.105236413315,2732.872997834682,4.009940139223448,0.1462665059008454,1.2583365381589275,0,0,0.0,0.3333333333333333,0,0,1,2025-01-28 16:30:00,2754.71,-13.179999999999836,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,10-15,1.2-1.5,,False
,2025-01-29 17:20:00,SELL,2755.16,2761.06,2743.36,5.900000000000091,1630,2761.06,2756.74,2757.82536023425,2758.053855254544,2758.3173605652837,2740.166259118183,2.353759181069737,0.0854309434323138,1.1238938898055335,0,0,0.0,0.3333333333333333,0,0,1,2025-01-30 02:25:00,2761.06,-5.900000000000091,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,5-10,1.0-1.2,,False
,2025-01-30 16:50:00,BUY,2787.88,2780.15,2803.34,7.730000000000018,1630,2787.08,2780.15,2784.843952168746,2783.6156081342606,2780.8621235892765,2745.3455242211903,2.715384180070995,0.0973996075896736,1.2906444997853168,0,0,0.0,1.0,1,1,1,2025-01-31 14:15:00,2803.34,15.460000000000036,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,1.2-1.5,,False
,2025-01-31 14:20:00,BUY,2805.31,2795.72,2824.49,9.590000000000146,1000,2799.3,2795.72,2801.678121502949,2798.931759074572,2796.915047289552,2754.911559386348,2.0278119582076317,0.0722847727419654,1.18657330398592,0,0,0.0,1.0,1,1,1,2025-01-31 20:30:00,2795.72,-9.590000000000146,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2025-01-31 20:35:00,SELL,2801.1,2809.46,2784.38,8.360000000000127,1630,2809.46,2806.78,2802.7774201254915,2805.511871906656,2806.5801955180414,2757.9515451266752,3.994071947653665,0.1425894094339247,1.1531767208154686,0,0,0.0,0.3333333333333333,0,0,1,2025-02-03 01:35:00,2784.38,16.720000000000255,2.0,TP_HIT,,,,,,,,,,,,,,,,001,5-10,1.0-1.2,,False
,2025-02-03 03:15:00,SELL,2782.56,2792.21,2763.26,9.650000000000093,300,2792.21,2782.71,2788.226894291324,2791.1999685080737,2794.803989938453,2760.2447774192256,3.8131143235772686,0.1370361941369554,0.8768641348112742,0,0,0.0,0.3333333333333333,0,0,1,2025-02-03 10:10:00,2792.21,-9.650000000000093,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,5-10,0.8-1.0,,False
,2025-02-03 10:15:00,BUY,2794.55,2787.12,2809.4100000000008,7.430000000000291,1000,2793.98,2787.12,2790.236799007598,2788.3731241503533,2786.088434095312,2761.873971986285,2.727440569855259,0.0975985604070515,1.313354333728695,0,0,0.0,1.0,1,1,1,2025-02-03 14:45:00,2809.4100000000008,14.860000000000582,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,1.2-1.5,,False
,2025-02-03 16:45:00,BUY,2826.22,2813.94,2850.7799999999997,12.279999999999744,1630,2819.28,2813.94,2817.198535695122,2813.372130817824,2807.791614159099,2764.557181661816,3.012109343450744,0.1065773132824318,1.3783962929355378,0,0,0.0,1.0,1,1,1,2025-02-03 17:30:00,2813.94,-12.279999999999744,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,10-15,1.2-1.5,,False
,2025-02-04 10:15:00,BUY,2818.71,2810.29,2835.55,8.420000000000073,1000,2814.34,2810.29,2813.482531257077,2813.032118267497,2814.4450507554266,2772.799150835285,2.684058241075711,0.0952229296761891,1.4238369593463145,0,0,0.0,0.6666666666666666,1,0,1,2025-02-04 15:30:00,2835.55,16.840000000000146,2.0,TP_HIT,,,,,,,,,,,,,,,,101,5-10,1.2-1.5,,False
,2025-02-04 17:05:00,BUY,2842.76,2835.97,2856.340000000001,6.790000000000418,1630,2841.17,2835.97,2839.675375741548,2835.8080430960167,2829.13722154384,2776.3826615499,3.0590382639657343,0.1076080381026092,1.0441957898664038,0,0,0.0,1.0,1,1,1,2025-02-04 17:40:00,2835.97,-6.790000000000418,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2025-02-05 03:30:00,SELL,2842.17,2849.01,2828.49,6.8400000000001455,300,2849.01,2842.85,2844.066419166977,2843.8679329201104,2843.035847331641,2782.126333710162,2.3230389788611725,0.081734694928916,1.4385309501792984,0,0,0.0,1.0,1,1,1,2025-02-05 04:05:00,2849.01,-6.8400000000001455,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.2-1.5,,False
,2025-02-05 16:45:00,BUY,2870.87,2864.51,2883.5899999999992,6.359999999999673,1630,2870.03,2864.51,2866.7751112051187,2866.055380124229,2866.4272427686883,2791.9962235616595,3.3665916468677417,0.1172672969123555,1.1873844161426323,0,0,0.0,0.6666666666666666,1,0,1,2025-02-05 18:20:00,2864.51,-6.359999999999673,-1.0,SL_HIT,,,,,,,,,,,,,,,,101,5-10,1.0-1.2,,False
,2025-02-06 03:55:00,BUY,2871.39,2863.75,2886.67,7.639999999999873,300,2870.81,2863.75,2869.1271366734663,2868.423836496408,2867.7510052965245,2799.395038032934,1.8638120909321807,0.0649097507107074,1.244738482192639,0,0,0.0,1.0,1,1,1,2025-02-06 08:45:00,2863.75,-7.639999999999873,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.2-1.5,,False
,2025-02-06 10:20:00,SELL,2850.0,2856.97,2836.0600000000004,6.9699999999998,1000,2856.97,2853.69,2855.220606805632,2858.482833582776,2862.5619208938097,2803.754988821567,2.703434836353617,0.0948573626790742,1.2095316034119856,0,0,0.0,0.3333333333333333,0,0,1,2025-02-06 10:35:00,2856.97,-6.9699999999998,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,5-10,1.2-1.5,,False
,2025-02-06 16:45:00,SELL,2848.54,2858.32,2828.98,9.7800000000002,1630,2858.32,2854.15,2855.051037117185,2857.765146669152,2860.0037921515104,2806.906254444267,3.3147408394791045,0.1163663083361688,1.31114458674845,0,0,0.0,0.3333333333333333,0,0,1,2025-02-07 01:40:00,2858.32,-9.7800000000002,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,5-10,1.2-1.5,,False
