TradeID,EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status,EntryHour,EntryDayOfWeek,RangeSize,RangeSizePct,RangeCategory,TradeID_x,ReachedTP,WaitDuration_Min,BestPossibleP&L,WouldHaveWon,TradeID_y,MaxFavorable_Min30,MinAdverse_Min30,WentAgainstFirst,Duration_Minutes,Risk_Range,ATR_Range,ShouldAvoid,HighRisk,AvoidConsolidation,AvoidTrade
,2025-03-14 17:00:00,SELL,2982.39,2986.75,2973.67,4.360000000000127,1630,2986.75,2982.79,2985.207691299046,2987.647406819247,2990.615582197619,2929.9422973213987,3.65857748648379,0.1226726714642883,0.9978081467646732,0,0,0.0,0.3333333333333333,0,0,1,2025-03-14 18:10:00,2986.75,-4.360000000000127,-1.0,SL_HIT,,,,,,,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-03-17 03:20:00,BUY,2992.81,2988.67,3001.09,4.139999999999873,300,2992.75,2988.67,2990.856140988442,2990.3320794054102,2989.320170815422,2935.2696028451937,1.986414667587736,0.0663728959602425,1.2668219425819172,0,0,0.0,1.0,1,1,1,2025-03-17 04:20:00,2988.67,-4.139999999999873,-1.0,SL_HIT,,,,,,,,,,,,,,,,0-5,1.2-1.5,False,False,False,False
,2025-03-17 10:15:00,SELL,2983.81,2986.67,2978.09,2.8600000000001278,1000,2986.67,2984.45,2985.568804874686,2986.47121542826,2986.7788280480554,2938.752150243165,1.3474148420032708,0.0451575281939289,1.1016865271373717,0,0,0.0,0.3333333333333333,0,0,1,2025-03-17 10:35:00,2986.67,-2.8600000000001278,-1.0,SL_HIT,,,,,,,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
,2025-03-17 17:05:00,SELL,2995.41,3000.37,2985.49,4.960000000000036,1630,3000.37,2996.16,2997.196164906345,2995.242854006296,2993.735574010215,2942.5392410442428,2.7153357764038546,0.0906498868737119,0.9678642174692516,0,0,0.0,1.0,1,1,1,2025-03-17 21:55:00,3000.37,-4.960000000000036,-1.0,SL_HIT,,,,,,,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-03-18 03:15:00,BUY,3001.96,2999.56,3006.76,2.400000000000091,300,3001.78,2999.56,3001.375998874708,3001.3255618350627,3000.823389164604,2947.49518967259,1.5015911960872923,0.0500203599011076,1.369681001623441,0,0,0.0,1.0,1,1,1,2025-03-18 03:55:00,3006.76,4.800000000000182,2.0,TP_HIT,,,,,,,,,,,,,,,,0-5,1.2-1.5,False,False,False,False
,2025-03-18 10:15:00,BUY,3020.37,3016.38,3028.3499999999995,3.9899999999997817,1000,3019.69,3016.38,3018.3114160592845,3016.9550952477457,3014.593962741867,2952.0877768143278,1.6711046407081005,0.0553278121789085,0.840866254967905,0,0,0.0,1.0,1,1,1,2025-03-18 11:00:00,3028.3499999999995,7.979999999999563,2.0,TP_HIT,,,,,,,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-03-18 16:45:00,SELL,3026.03,3030.83,3016.4300000000007,4.799999999999727,1630,3030.83,3027.46,3028.5762348793373,3029.784748169467,3028.765871677226,2956.49614923369,3.278596259456984,0.1083464558995444,0.9592239054638924,0,0,0.0,0.6666666666666666,0,1,1,2025-03-18 17:20:00,3030.83,-4.799999999999727,-1.0,SL_HIT,,,,,,,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-03-19 03:15:00,SELL,3028.48,3032.69,3020.06,4.210000000000036,300,3032.69,3029.33,3030.604623269052,3031.585791974249,3032.604833083566,2963.804932661141,1.4539596168649576,0.0480095499017645,1.4207315908473337,0,0,0.0,0.3333333333333333,0,0,1,2025-03-19 04:30:00,3032.69,-4.210000000000036,-1.0,SL_HIT,,,,,,,,,,,,,,,,0-5,1.2-1.5,False,False,False,False
,2025-03-19 10:35:00,SELL,3029.33,3037.01,3013.97,7.680000000000291,1000,3037.01,3031.46,3033.301812485118,3035.7086314539283,3036.8432352871896,2968.700029734105,2.4079135615684724,0.0794866707017219,1.0501846910044,0,0,0.0,0.3333333333333333,0,0,1,2025-03-19 12:35:00,3037.01,-7.680000000000291,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-03-19 16:50:00,SELL,3027.32,3032.02,3017.9200000000005,4.699999999999818,1630,3032.02,3028.01,3029.2739369277915,3030.8689122739943,3032.94085758755,2972.4796444096623,2.44040874339462,0.0806128438154744,0.945519368561442,0,0,0.0,0.3333333333333333,0,0,1,2025-03-19 17:05:00,3032.02,-4.699999999999818,-1.0,SL_HIT,,,,,,,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-03-20 03:15:00,BUY,3055.66,3050.42,3066.1399999999994,5.239999999999782,300,3055.33,3050.42,3053.651075505945,3052.5588361852897,3049.9282150573044,2979.3142035292817,2.2991968049071527,0.0752438689156238,1.4439070396255835,0,0,0.0,1.0,1,1,1,2025-03-20 03:55:00,3050.42,-5.239999999999782,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
,2025-03-20 10:20:00,SELL,3040.21,3044.01,3032.61,3.800000000000182,1000,3044.01,3040.55,3042.3677729323817,3044.408546528912,3046.737867562661,2983.8779596006216,1.789673610764432,0.0588667760044349,0.958924787462039,0,0,0.0,0.3333333333333333,0,0,1,2025-03-20 11:10:00,3044.01,-3.800000000000182,-1.0,SL_HIT,,,,,,,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-03-20 16:45:00,BUY,3039.87,3032.28,3055.0499999999997,7.589999999999691,1630,3038.5,3032.28,3036.068786608005,3035.348185003633,3035.9107834437064,2986.987943489345,2.8013629326429403,0.092154037266164,0.9186876511962896,0,1,0.5,0.6666666666666666,1,0,1,2025-03-21 05:05:00,3032.28,-7.589999999999691,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-03-28 04:10:00,BUY,3073.84,3062.08,3097.3600000000006,11.760000000000218,300,3066.31,3062.08,3072.147600707479,3068.082930753538,3063.0827446994417,3017.83507951946,2.442297092989324,0.0794542686993898,1.359742004931138,0,0,0.0,1.0,1,1,1,2025-03-31 01:05:00,3097.3600000000006,23.52000000000044,2.0,TP_HIT,,,,,,,,,,,,,,,,10-15,1.2-1.5,False,False,False,False
,2025-04-02 10:20:00,BUY,3117.73,3112.17,3128.85,5.559999999999945,1000,3117.14,3112.17,3116.0436419401003,3116.6417085526136,3118.911282732461,3068.0870768668574,2.5829338169325555,0.0828466165104917,0.9772159062578066,0,1,0.5,0.3333333333333333,0,0,1,2025-04-02 11:25:00,3128.85,11.11999999999989,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-04-11 03:15:00,BUY,3191.12,3184.99,3203.38,6.130000000000109,300,3190.46,3184.99,3188.5675013263626,3186.476279070662,3180.4986284582483,3070.792513127702,3.103486253705199,0.0972538247920855,0.9038605277613558,0,1,0.5,1.0,1,1,1,2025-04-11 03:35:00,3203.38,12.260000000000218,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-04-16 10:45:00,BUY,3299.44,3291.34,3315.64,8.099999999999909,1000,3298.0,3291.34,3295.5379967211998,3292.998536659104,3286.722012417359,3156.4789128046395,3.636852533640676,0.1102263576134336,1.078080047223433,0,1,0.5,1.0,1,1,1,2025-04-16 11:15:00,3315.64,16.199999999999818,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-04-17 03:40:00,SELL,3342.84,3350.64,3327.2400000000007,7.799999999999727,300,3350.64,3343.68,3346.633122037312,3347.689460180401,3345.3091928050526,3181.4633683815164,3.4265388897235,0.1025038257805787,1.335808052607807,0,1,0.5,0.6666666666666666,0,1,1,2025-04-17 04:10:00,3350.64,-7.799999999999727,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
,2025-04-17 10:15:00,SELL,3318.27,3329.96,3294.89,11.690000000000056,1000,3329.96,3320.23,3325.5740037609567,3329.1044212171187,3333.4922627669625,3191.715466830757,4.528313158569821,0.1364660849951879,1.342995446624044,0,0,0.0,0.3333333333333333,0,0,1,2025-04-17 13:25:00,3329.96,-11.690000000000056,-1.0,SL_HIT,,,,,,,,,,,,,,,,10-15,1.2-1.5,False,False,False,False
,2025-04-21 03:30:00,BUY,3358.72,3347.49,3381.18,11.230000000000018,300,3356.15,3347.49,3353.8557412942005,3349.6536006764163,3340.483321998045,3212.8505730569573,3.6279553229565344,0.1080160097583762,0.8938851652955686,0,1,0.5,1.0,1,1,1,2025-04-21 05:00:00,3381.18,22.46000000000004,2.0,TP_HIT,,,,,,,,,,,,,,,,10-15,0.8-1.0,False,False,False,False
,2025-04-21 10:20:00,BUY,3395.43,3390.87,3404.55,4.559999999999945,1000,3394.84,3390.87,3393.1822714610835,3389.965518411448,3384.092495133431,3224.386372765573,2.555670588017582,0.0752679509816895,0.8799261728296359,0,0,0.0,1.0,1,1,1,2025-04-21 10:45:00,3390.87,-4.559999999999945,-1.0,SL_HIT,,,,,,,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-04-25 03:15:00,BUY,3359.28,3347.38,3383.0800000000004,11.900000000000093,300,3358.15,3347.38,3354.6365634341823,3354.5004034696635,3350.467175979139,3302.074012053266,4.911969417362887,0.1462208990427379,0.9265602643961752,0,0,0.0,1.0,1,1,1,2025-04-25 04:45:00,3347.38,-11.900000000000093,-1.0,SL_HIT,,,,,,,,,,,,,,,,10-15,0.8-1.0,False,False,False,False
,2025-04-25 10:15:00,BUY,3313.39,3303.3,3333.5699999999997,10.08999999999969,1000,3310.12,3303.3,3306.361909171992,3306.33389705056,3315.819947137725,3303.3440463160823,5.337480549608964,0.1610882072321388,0.8408271054025291,0,0,0.0,0.6666666666666666,1,0,1,2025-04-25 11:00:00,3303.3,-10.08999999999969,-1.0,SL_HIT,,,,,,,,,,,,,,,,10-15,0.8-1.0,False,False,False,False
,2025-04-28 10:35:00,BUY,3289.44,3277.66,3313.0000000000005,11.7800000000002,1000,3288.29,3277.66,3284.5843927982573,3286.7412257115643,3289.6361303280296,3301.42642417815,4.863754260866655,0.1478596436130969,1.175939141605443,0,0,0.0,0.0,0,0,0,2025-04-28 12:30:00,3277.66,-11.7800000000002,-1.0,SL_HIT,,,,,,,,,,,,,,,,10-15,1.0-1.2,False,False,False,False
,2025-04-29 03:25:00,SELL,3331.95,3338.09,3319.669999999999,6.140000000000327,300,3338.09,3333.32,3335.555936288781,3337.021989700029,3338.626787724342,3304.197022849828,3.190773185418971,0.0957629371814994,1.0156778252879295,0,0,0.0,0.3333333333333333,0,0,1,2025-04-29 04:35:00,3338.09,-6.140000000000327,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-04-29 10:45:00,BUY,3321.49,3312.38,3339.709999999999,9.109999999999673,1000,3318.95,3312.38,3318.393616851995,3317.377282743995,3317.5364602525724,3305.1137198692745,3.401552348525191,0.1024104347303526,0.9438593676389818,0,1,0.5,0.6666666666666666,1,0,1,2025-04-29 11:55:00,3312.38,-9.109999999999673,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-04-30 03:35:00,SELL,3316.28,3328.02,3292.8000000000006,11.739999999999782,300,3328.02,3316.35,3318.8993481106872,3318.573438263585,3318.636206477784,3306.5900054612457,2.9632812886133064,0.0893555818149645,1.067033516900879,0,0,0.0,0.6666666666666666,1,0,1,2025-04-30 11:10:00,3292.8000000000006,23.479999999999563,2.0,TP_HIT,,,,,,,,,,,,,,,,10-15,1.0-1.2,False,False,False,False
,2025-05-01 10:15:00,SELL,3226.42,3236.84,3205.58,10.420000000000073,1000,3236.84,3228.13,3232.4033366197527,3233.8438174408634,3236.0438340696,3299.2837238034667,4.098431124170599,0.1270272042750354,1.0536153518721063,0,0,0.0,0.0,0,0,0,2025-05-01 14:50:00,3205.58,20.840000000000146,2.0,TP_HIT,,,,,,,,,,,,,,,,10-15,1.0-1.2,False,False,False,False
,2025-05-02 03:20:00,BUY,3243.74,3237.15,3256.919999999999,6.589999999999691,300,3241.12,3237.15,3239.6784872942785,3238.2090169903145,3234.473085993351,3288.3205380173595,2.7718357372790394,0.0854518468582266,1.0380979184560282,0,1,0.5,0.6666666666666666,1,1,0,2025-05-02 03:45:00,3237.15,-6.589999999999691,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-05-02 10:25:00,BUY,3255.95,3251.71,3264.4299999999994,4.239999999999782,1000,3255.91,3251.71,3254.223077807825,3254.00721834685,3252.2715846020337,3285.7853036153424,3.3424997328611843,0.102658202148718,1.0545466137687316,0,0,0.0,0.6666666666666666,1,1,0,2025-05-02 12:35:00,3264.4299999999994,8.479999999999563,2.0,TP_HIT,,,,,,,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
,2025-05-05 03:40:00,SELL,3242.34,3248.47,3230.080000000001,6.129999999999654,300,3248.47,3244.18,3245.0401364038744,3244.780499064713,3242.1114386677377,3279.5527473976704,2.636634779774437,0.0813188863528944,1.0198102658421233,0,0,0.0,0.6666666666666666,1,1,0,2025-05-05 04:00:00,3248.47,-6.129999999999654,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-05-05 10:15:00,BUY,3263.95,3258.72,3274.41,5.230000000000018,1000,3263.7,3258.72,3261.9341738252447,3260.752047888197,3259.2854422963487,3278.3466261455037,3.0074594507526324,0.0921417132845978,1.0056386176495242,0,0,0.0,0.6666666666666666,1,1,0,2025-05-05 11:35:00,3274.41,10.460000000000036,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-05-05 17:05:00,BUY,3320.59,3311.92,3337.9300000000003,8.670000000000073,1630,3319.01,3311.92,3317.7133718957457,3317.188831487706,3311.583768118684,3280.4437673572643,5.073093187987889,0.1527768615814626,1.4460355117791417,0,0,0.0,1.0,1,1,1,2025-05-05 17:15:00,3311.92,-8.670000000000073,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
,2025-05-06 03:15:00,SELL,3328.81,3334.31,3317.81,5.5,300,3334.31,3332.09,3332.304947725063,3332.187444721107,3329.8987727555063,3284.242401779092,2.4598995335153155,0.0738972645935128,1.0181204292364308,0,1,0.5,1.0,1,1,1,2025-05-06 04:00:00,3334.31,-5.5,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-05-06 10:20:00,BUY,3374.35,3365.19,3392.67,9.159999999999854,1000,3370.57,3365.19,3367.8050638962786,3365.022369426186,3361.864938860384,3289.744506891509,4.007139048647205,0.118752916817971,0.996718701054082,0,0,0.0,1.0,1,1,1,2025-05-06 16:00:00,3392.67,18.31999999999971,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-05-06 16:45:00,BUY,3397.36,3387.84,3416.4,9.519999999999982,1630,3397.15,3387.84,3393.0815963862774,3389.451405920796,3384.1284956351383,3295.2546384730467,5.261091279753078,0.1548582216707407,1.2744133800542523,0,0,0.0,1.0,1,1,1,2025-05-06 17:25:00,3387.84,-9.519999999999982,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
,2025-05-22 16:45:00,SELL,3302.66,3313.26,3281.459999999999,10.600000000000364,1630,3313.26,3305.67,3308.604540452133,3308.048680411095,3308.0826292934867,3266.932592072752,4.9398148297828826,0.1495707953523185,1.085252697526785,0,1,0.5,0.6666666666666666,1,0,1,2025-05-22 17:00:00,3281.459999999999,21.200000000000728,2.0,TP_HIT,,,,,,,,,,,,,,,,10-15,1.0-1.2,False,False,False,False
,2025-05-23 03:15:00,BUY,3302.81,3293.5,3321.43,9.309999999999944,300,3300.98,3293.5,3299.8060782291577,3298.798706696416,3297.3721647115835,3269.774823833693,2.700101867853936,0.0817516559491444,1.3324426809570438,0,0,0.0,1.0,1,1,1,2025-05-23 03:50:00,3293.5,-9.309999999999944,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
,2025-05-23 10:45:00,BUY,3333.64,3326.75,3347.42,6.889999999999873,1000,3332.83,3326.75,3330.656859426247,3328.166813501711,3321.2590746965443,3272.8167177394166,2.605961024521369,0.0781716389448581,0.875729252060669,0,1,0.5,1.0,1,1,1,2025-05-23 11:00:00,3326.75,-6.889999999999873,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-05-26 10:15:00,SELL,3332.82,3338.68,3321.100000000001,5.859999999999673,1000,3338.68,3334.15,3337.408550692674,3340.873395287996,3344.0165093834084,3288.528683537871,2.751137510522709,0.0825468375286606,1.0117747369548733,0,0,0.0,0.3333333333333333,0,0,1,2025-05-26 11:00:00,3338.68,-5.859999999999673,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-05-27 03:35:00,SELL,3343.84,3349.54,3332.4400000000005,5.699999999999818,300,3349.54,3344.29,3345.675488128634,3345.940672284732,3344.4780823351894,3295.0793118184147,2.112528770294613,0.0631767300557028,1.392069123159148,0,0,0.0,0.6666666666666666,0,1,1,2025-05-27 04:40:00,3332.4400000000005,11.399999999999636,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
,2025-05-28 03:20:00,BUY,3311.86,3309.33,3316.9200000000005,2.5300000000002,300,3311.74,3309.33,3310.6168451173826,3308.845484415525,3306.230795537758,3297.4935880708445,1.6303673827649818,0.0492281492202261,0.8183179166509107,0,0,0.0,1.0,1,1,1,2025-05-28 03:55:00,3309.33,-2.5300000000002,-1.0,SL_HIT,,,,,,,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-05-28 10:40:00,BUY,3317.47,3307.27,3337.8699999999994,10.199999999999818,1000,3313.32,3307.27,3311.754239496493,3308.911842191839,3305.911123420446,3297.991050599136,3.4344650650090136,0.1035266352072215,1.1604931207517917,0,0,0.0,1.0,1,1,1,2025-05-28 15:10:00,3307.27,-10.199999999999818,-1.0,SL_HIT,,,,,,,,,,,,,,,,10-15,1.0-1.2,False,False,False,False
,2025-05-29 03:40:00,BUY,3266.9,3256.51,3287.68,10.389999999999873,300,3264.66,3256.51,3262.665394505243,3266.0725874226664,3276.012963973017,3297.9559113947807,5.21531822458371,0.1596411957691912,0.920727172433678,0,0,0.0,0.0,0,0,0,2025-05-29 04:00:00,3256.51,-10.389999999999873,-1.0,SL_HIT,,,,,,,,,,,,,,,,10-15,0.8-1.0,False,False,False,False
,2025-05-29 10:15:00,BUY,3278.68,3271.78,3292.479999999999,6.899999999999636,1000,3278.24,3271.78,3274.837517604424,3273.171076463148,3271.9431365704518,3296.245603746576,2.871430598932845,0.0875788609724903,0.9896766195267036,0,0,0.0,0.6666666666666666,1,1,0,2025-05-29 13:15:00,3292.479999999999,13.799999999999272,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-05-29 17:25:00,SELL,3310.94,3322.02,3288.78,11.079999999999927,1630,3322.02,3312.29,3314.6953540548348,3313.4707593845915,3306.768546580549,3296.5113167400955,4.600276646163883,0.1389417097912944,1.0654948766850822,0,1,0.5,1.0,1,1,1,2025-05-29 19:00:00,3322.02,-11.079999999999927,-1.0,SL_HIT,,,,,,,,,,,,,,,,10-15,1.0-1.2,False,False,False,False
,2025-05-30 03:20:00,SELL,3313.44,3318.83,3302.6600000000003,5.389999999999873,300,3318.83,3313.53,3314.851993124084,3315.275806959245,3316.200663749709,3298.390638454221,1.9569055088180989,0.0590596331552132,1.189105118101664,0,0,0.0,0.3333333333333333,0,0,1,2025-05-30 04:15:00,3318.83,-5.389999999999873,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-06-02 03:35:00,SELL,3306.64,3314.78,3290.359999999999,8.140000000000327,300,3314.78,3310.0,3310.9807934246605,3310.25629451752,3305.5258650132782,3298.1761342810414,2.789769765156409,0.0843687176455982,1.1163404968783912,0,1,0.5,1.0,1,1,1,2025-06-02 07:30:00,3314.78,-8.140000000000327,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-06-03 15:40:00,BUY,3361.47,3352.55,3379.309999999999,8.919999999999618,1000,3361.22,3352.55,3356.7560388269508,3356.71189512428,3357.7189600321794,3316.109065595395,3.48456398538083,0.1036619093843119,1.5626006856178667,0,0,0.0,0.6666666666666666,1,0,1,2025-06-03 16:30:00,3352.55,-8.919999999999618,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,>1.5,False,False,False,False
,2025-06-04 03:50:00,SELL,3351.64,3360.08,3334.76,8.440000000000055,300,3360.08,3351.86,3354.419688162471,3355.7665042875096,3355.6964841826025,3319.851866750532,2.908208919319507,0.0867697282321343,1.446120295349178,0,0,0.0,0.6666666666666666,0,1,1,2025-06-04 04:15:00,3360.08,-8.440000000000055,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
,2025-06-04 10:30:00,BUY,3363.62,3355.72,3379.42,7.900000000000091,1000,3362.87,3355.72,3359.8807664204696,3357.7090296939045,3357.381489705057,3322.477990463637,2.702383588966265,0.0803415245766842,0.9214336628496014,0,0,0.0,1.0,1,1,1,2025-06-04 10:55:00,3355.72,-7.900000000000091,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-06-12 03:25:00,BUY,3367.33,3362.2,3377.59,5.130000000000109,300,3367.14,3362.2,3365.4990038607207,3364.413550850981,3358.7790781443723,3334.382285382116,3.7972317775948174,0.1127668442830022,1.183504098525409,0,0,0.0,1.0,1,1,1,2025-06-12 05:40:00,3377.59,10.260000000000218,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-06-12 10:15:00,SELL,3370.13,3375.2,3359.9900000000007,5.069999999999709,1000,3375.2,3370.44,3372.096618000308,3372.304293261447,3371.950168519467,3336.7342469361115,2.316673729429578,0.0687413758350442,1.0404740242932953,0,0,0.0,0.6666666666666666,0,1,1,2025-06-12 10:35:00,3359.9900000000007,10.139999999999418,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-06-26 10:25:00,BUY,3345.45,3339.88,3356.5899999999992,5.569999999999709,1000,3343.91,3339.88,3342.37672534507,3339.546379093859,3337.539878421028,3353.734038615359,2.0594597206400733,0.0615600209430741,0.9583707007140008,0,0,0.0,0.6666666666666666,1,1,0,2025-06-26 12:20:00,3339.88,-5.569999999999709,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-06-27 05:50:00,SELL,3310.99,3319.93,3293.11,8.940000000000055,300,3319.93,3315.0,3313.355723823313,3315.312722667376,3318.057093549983,3349.314315781996,2.4471707392941044,0.0739105445590021,0.9605763491517691,0,0,0.0,0.0,0,0,0,2025-06-27 06:55:00,3293.11,17.88000000000011,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-06-27 10:15:00,SELL,3286.68,3295.33,3269.38,8.650000000000091,1000,3295.33,3286.92,3289.8747292697108,3292.275002914508,3296.9751118372646,3346.565195087701,3.2285612710353577,0.0982316888481798,0.9204771187527886,0,0,0.0,0.0,0,0,0,2025-06-27 16:00:00,3269.38,17.300000000000182,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-06-30 10:20:00,BUY,3296.13,3291.14,3306.1100000000006,4.9900000000002365,1000,3295.52,3291.14,3294.031537586716,3291.918675908127,3287.283481766519,3332.055185913878,2.130066919618302,0.064623267881373,0.997517457549356,0,0,0.0,0.6666666666666666,1,1,0,2025-06-30 10:55:00,3291.14,-4.9900000000002365,-1.0,SL_HIT,,,,,,,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-06-30 16:45:00,BUY,3284.96,3278.01,3298.86,6.949999999999818,1630,3283.68,3278.01,3282.8139489902405,3282.872444533863,3283.545597907284,3329.2653507595824,3.094976998346822,0.0942165809734919,1.104942200120581,0,0,0.0,0.0,0,0,0,2025-06-30 21:15:00,3298.86,13.899999999999636,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-07-01 03:55:00,BUY,3314.72,3309.97,3324.22,4.75,300,3313.18,3309.97,3312.5012144532693,3311.413566263211,3308.4962712679944,3326.6668449756303,1.6413425217965287,0.0495167773385543,0.9388926736364356,0,1,0.5,0.6666666666666666,1,1,0,2025-07-01 08:00:00,3324.22,9.5,2.0,TP_HIT,,,,,,,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-07-01 10:15:00,BUY,3337.45,3330.77,3350.8099999999995,6.679999999999836,1000,3337.23,3330.77,3333.4200337833563,3330.912090706555,3326.690366921091,3326.591361823245,2.3884796481696613,0.0715660054283857,1.2278972338512273,0,0,0.0,1.0,1,1,1,2025-07-01 14:00:00,3350.8099999999995,13.359999999999673,2.0,TP_HIT,,,,,,,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
,2025-07-01 16:55:00,BUY,3351.18,3345.66,3362.22,5.519999999999982,1630,3350.48,3345.66,3349.356328607358,3349.855674623705,3348.235643716894,3327.8484422582364,3.6302266123603424,0.1083268165947619,1.182426845541444,0,0,0.0,0.6666666666666666,0,1,1,2025-07-01 17:45:00,3345.66,-5.519999999999982,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
,2025-07-02 04:20:00,SELL,3334.41,3344.9,3313.4299999999994,10.490000000000236,300,3344.9,3334.89,3337.589718621917,3338.505148052582,3339.1359240197544,3329.0414191708023,2.8951013189843238,0.0868249950961136,1.1409018371543576,0,0,0.0,0.3333333333333333,0,0,1,2025-07-02 13:35:00,3344.9,-10.490000000000236,-1.0,SL_HIT,,,,,,,,,,,,,,,,10-15,1.0-1.2,False,False,False,False
,2025-07-10 09:25:00,BUY,3324.88,3316.62,3341.4000000000005,8.260000000000218,300,3319.62,3316.62,3323.888828507601,3322.582708348384,3321.0769019110253,3321.9265302723365,2.119186665462532,0.0637372375984255,1.2464370425323794,0,0,0.0,1.0,1,1,1,2025-07-10 16:45:00,3316.62,-8.260000000000218,-1.0,SL_HIT,,,,,,,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
,2025-07-10 16:50:00,SELL,3317.25,3328.28,3295.19,11.0300000000002,1630,3328.28,3321.26,3322.3140593312974,3323.3256471454583,3323.934401146448,3321.970911130684,3.869314681645548,0.1166422392537658,1.3651133413909098,0,0,0.0,0.0,0,0,0,2025-07-11 03:30:00,3328.28,-11.0300000000002,-1.0,SL_HIT,,,,,,,,,,,,,,,,10-15,1.2-1.5,False,False,False,False
,2025-07-11 03:35:00,BUY,3335.52,3323.62,3359.32,11.900000000000093,300,3327.54,3323.62,3329.08294265067,3326.9168301296304,3324.935721419728,3321.938317180124,2.694476741609184,0.0807813097091063,1.783357440772841,0,0,0.0,1.0,1,1,1,2025-07-11 17:40:00,3359.32,23.800000000000185,2.0,TP_HIT,,,,,,,,,,,,,,,,10-15,>1.5,False,False,False,False
