direction,breakout_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,result,entry_type,pnl,rr_multiple,range_high,range_low,range_width,breakout_close,ema_value
LONG,2025-01-13 03:00:00,2025-01-13 03:35:00,2025-01-13 03:50:00,2681.5725,2679.69,2685.3375000000005,2685.3375000000005,WIN,REVERSAL,3.7650000000003274,2.0,2693.27,2688.04,5.230000000000018,2687.19,2654.0499798615633
LONG,2025-01-13 12:00:00,2025-01-13 12:35:00,2025-01-13 13:20:00,2679.9075000000003,2678.12,2683.482500000001,2678.12,LOSS,REVERSAL,-1.7875000000003638,-1.0,2688.34,2682.94,5.400000000000091,2679.54,2656.8196707917273
LONG,2025-01-13 14:00:00,2025-01-13 14:40:00,2025-01-13 15:10:00,2669.1800000000003,2667.05,2673.4400000000005,2667.05,LOSS,REVERSAL,-2.130000000000109,-1.0,2680.58,2675.54,5.039999999999964,2673.11,2657.15260619844
LONG,2025-01-13 15:35:00,2025-01-13 15:50:00,2025-01-13 16:45:00,2666.6625,2663.94,2672.1074999999996,2672.1074999999996,WIN,REVERSAL,5.444999999999709,2.0,2672.94,2666.77,6.170000000000073,2666.34,2657.2717842462166
LONG,2025-01-13 17:50:00,2025-01-13 18:05:00,2025-01-13 19:00:00,2663.7200000000003,2660.69,2669.7800000000007,2660.69,LOSS,REVERSAL,-3.0300000000002,-1.0,2674.19,2664.28,9.909999999999854,2664.23,2657.4973881833316
LONG,2025-01-14 11:25:00,2025-01-14 11:50:00,2025-01-14 12:20:00,2666.6225,2665.38,2669.1074999999996,2665.38,LOSS,REVERSAL,-1.2424999999998363,-1.0,2674.13,2668.93,5.200000000000273,2668.73,2658.9310984138237
LONG,2025-01-15 16:30:00,2025-01-15 16:50:00,2025-01-15 17:00:00,2682.3975,2678.88,2689.4325,2678.88,LOSS,REVERSAL,-3.5174999999999272,-1.0,2696.04,2684.47,11.570000000000164,2682.32,2663.308079214997
LONG,2025-01-16 08:15:00,2025-01-16 08:35:00,2025-01-16 08:40:00,2692.0175,2691.43,2693.1925,2693.1925,WIN,REVERSAL,1.175000000000182,2.0,2696.09,2690.84,5.25,2690.46,2667.5871535783162
LONG,2025-01-16 14:20:00,2025-01-16 14:50:00,2025-01-16 15:20:00,2703.0925,2700.27,2708.7375000000006,2708.7375000000006,WIN,REVERSAL,5.645000000000437,2.0,2711.04,2704.17,6.869999999999891,2702.76,2669.674056603507
LONG,2025-01-17 03:25:00,2025-01-17 03:35:00,2025-01-17 03:40:00,2711.04,2710.19,2712.74,2712.74,WIN,REVERSAL,1.699999999999818,2.0,2716.15,2710.34,5.809999999999945,2710.28,2674.962520500864
LONG,2025-01-17 15:55:00,2025-01-17 16:05:00,2025-01-17 16:30:00,2705.245,2703.68,2708.375,2703.68,LOSS,REVERSAL,-1.5650000000000546,-1.0,2712.12,2705.16,6.960000000000036,2704.9,2679.2891774834134
LONG,2025-01-20 03:05:00,2025-01-20 03:15:00,2025-01-20 03:20:00,2690.2375,2689.27,2692.1725000000006,2692.1725000000006,WIN,REVERSAL,1.9350000000004002,2.0,2696.19,2690.61,5.579999999999927,2689.98,2681.7132226112612
LONG,2025-01-20 13:30:00,2025-01-20 13:40:00,2025-01-20 14:10:00,2706.83,2705.28,2709.9299999999994,2709.9299999999994,WIN,REVERSAL,3.0999999999994543,2.0,2712.57,2707.47,5.100000000000364,2705.54,2684.021472350341
LONG,2025-01-21 08:35:00,2025-01-21 08:45:00,2025-01-21 09:00:00,2725.625,2723.71,2729.455,2723.71,LOSS,REVERSAL,-1.9149999999999636,-1.0,2729.48,2724.33,5.150000000000091,2724.3,2688.4951632627726
LONG,2025-01-21 13:00:00,2025-01-21 13:30:00,2025-01-21 14:20:00,2719.505,2716.43,2725.6550000000007,2725.6550000000007,WIN,REVERSAL,6.150000000000546,2.0,2724.04,2718.93,5.110000000000127,2718.19,2690.201327468118
LONG,2025-01-21 19:55:00,2025-01-21 20:05:00,2025-01-21 20:20:00,2741.33,2739.83,2744.33,2744.33,WIN,REVERSAL,3.0,2.0,2745.83,2740.65,5.179999999999836,2740.19,2693.362878583178
LONG,2025-01-22 08:15:00,2025-01-22 08:35:00,2025-01-22 08:45:00,2747.91,2746.74,2750.25,2746.74,LOSS,REVERSAL,-1.1700000000000728,-1.0,2758.68,2751.3,7.379999999999654,2750.01,2699.057352538683
LONG,2025-01-23 11:25:00,2025-01-23 11:45:00,2025-01-23 11:50:00,2743.2275,2742.39,2744.9025,2744.9025,WIN,REVERSAL,1.675000000000182,2.0,2754.66,2745.67,8.989999999999782,2743.81,2711.7570466796815
LONG,2025-01-23 14:20:00,2025-01-23 14:45:00,2025-01-23 14:50:00,2743.5049999999997,2742.88,2744.7549999999987,2744.7549999999987,WIN,REVERSAL,1.2499999999990905,2.0,2754.45,2746.82,7.629999999999654,2746.38,2712.867245974387
LONG,2025-01-23 15:10:00,2025-01-23 15:45:00,2025-01-23 16:00:00,2737.9700000000003,2735.58,2742.750000000001,2742.750000000001,WIN,REVERSAL,4.780000000000655,2.0,2751.5,2742.08,9.420000000000073,2740.78,2713.1517509895675
LONG,2025-01-24 16:20:00,2025-01-24 16:35:00,2025-01-24 16:45:00,2775.9475,2773.87,2780.102500000001,2780.102500000001,WIN,REVERSAL,4.155000000000655,2.0,2784.58,2776.69,7.889999999999873,2776.09,2724.5209116172005
LONG,2025-01-24 17:55:00,2025-01-24 18:30:00,2025-01-24 18:45:00,2775.6375000000003,2774.07,2778.7725000000005,2774.07,LOSS,REVERSAL,-1.5675000000001091,-1.0,2785.94,2776.1,9.840000000000146,2775.82,2725.4992970706853
LONG,2025-01-24 18:50:00,2025-01-24 19:00:00,2025-01-24 19:25:00,2772.04,2770.36,2775.3999999999996,2775.3999999999996,WIN,REVERSAL,3.3599999999996726,2.0,2781.6,2772.74,8.860000000000127,2772.14,2725.975423467992
LONG,2025-01-27 14:10:00,2025-01-27 14:45:00,2025-01-27 15:00:00,2762.5425,2760.64,2766.3475000000003,2760.64,LOSS,REVERSAL,-1.9025000000001455,-1.0,2771.88,2766.16,5.720000000000255,2765.4,2732.352265875895
LONG,2025-01-27 15:35:00,2025-01-27 15:50:00,2025-01-27 16:15:00,2755.0550000000003,2752.77,2759.625000000001,2752.77,LOSS,REVERSAL,-2.2850000000003092,-1.0,2763.83,2756.55,7.279999999999745,2754.95,2732.601596563697
LONG,2025-01-27 16:20:00,2025-01-27 16:40:00,2025-01-27 17:00:00,2750.905,2748.65,2755.4150000000004,2748.65,LOSS,REVERSAL,-2.255000000000109,-1.0,2761.34,2751.72,9.620000000000346,2750.73,2732.782575702367
LONG,2025-01-27 17:35:00,2025-01-27 17:45:00,2025-01-27 18:10:00,2741.88,2739.58,2746.4800000000005,2739.58,LOSS,REVERSAL,-2.300000000000182,-1.0,2755.4,2740.99,14.41000000000031,2740.94,2732.872997834682
LONG,2025-01-27 18:45:00,2025-01-27 19:20:00,2025-01-27 19:25:00,2732.38,2731.08,2734.9800000000005,2734.9800000000005,WIN,REVERSAL,2.600000000000364,2.0,2744.33,2738.16,6.170000000000073,2736.7,2732.895272573729
LONG,2025-01-28 10:20:00,2025-01-28 10:45:00,2025-01-28 11:05:00,2737.765,2734.98,2743.3349999999996,2743.3349999999996,WIN,REVERSAL,5.569999999999709,2.0,2743.03,2737.33,5.700000000000273,2737.11,2733.8632403803667
LONG,2025-01-29 21:00:00,2025-01-29 21:30:00,2025-01-29 21:35:00,2746.795,2744.76,2750.865,2750.865,WIN,REVERSAL,4.069999999999709,2.0,2753.89,2748.79,5.099999999999909,2747.01,2740.658763450222
LONG,2025-01-30 19:00:00,2025-01-30 19:25:00,2025-01-30 19:35:00,2790.9,2789.18,2794.3400000000006,2794.3400000000006,WIN,REVERSAL,3.4400000000005093,2.0,2798.32,2790.29,8.0300000000002,2789.68,2746.779573791643
LONG,2025-01-31 10:20:00,2025-01-31 10:40:00,2025-01-31 10:50:00,2793.6175,2792.6,2795.6524999999997,2792.6,LOSS,REVERSAL,-1.0174999999999272,-1.0,2801.15,2795.72,5.430000000000291,2794.85,2753.13194142544
LONG,2025-01-31 18:00:00,2025-01-31 18:10:00,2025-01-31 18:15:00,2809.0625,2807.36,2812.4674999999997,2807.36,LOSS,REVERSAL,-1.7024999999998727,-1.0,2817.23,2808.26,8.9699999999998,2807.46,2757.025127513517
LONG,2025-01-31 18:20:00,2025-01-31 18:30:00,2025-01-31 19:10:00,2806.885,2805.0,2810.6550000000007,2805.0,LOSS,REVERSAL,-1.8850000000002183,-1.0,2813.17,2805.94,7.230000000000018,2805.74,2757.025127513517
LONG,2025-01-31 20:15:00,2025-01-31 20:40:00,2025-01-31 21:45:00,2800.1875,2796.31,2807.9425,2796.31,LOSS,REVERSAL,-3.8775000000000546,-1.0,2816.08,2803.46,12.61999999999989,2802.04,2757.9515451266752
LONG,2025-02-03 03:00:00,2025-02-03 03:30:00,2025-02-03 03:35:00,2782.7325,2781.82,2784.5575,2784.5575,WIN,REVERSAL,1.824999999999818,2.0,2796.96,2790.35,6.610000000000127,2787.91,2760.2447774192256
LONG,2025-02-03 04:35:00,2025-02-03 04:55:00,2025-02-03 05:10:00,2776.9975,2775.69,2779.6124999999997,2775.69,LOSS,REVERSAL,-1.3074999999998909,-1.0,2784.67,2775.9,8.769999999999982,2774.87,2760.422441325502
LONG,2025-02-03 05:35:00,2025-02-03 05:55:00,2025-02-03 06:00:00,2774.0775,2772.53,2777.172499999999,2777.172499999999,WIN,REVERSAL,3.094999999999345,2.0,2779.25,2773.8,5.449999999999818,2773.54,2760.5616210138055
LONG,2025-02-04 08:20:00,2025-02-04 08:55:00,2025-02-04 09:00:00,2813.335,2812.56,2814.885,2812.56,LOSS,REVERSAL,-0.775000000000091,-1.0,2817.85,2812.71,5.139999999999873,2812.4,2771.967920327677
