EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status
2025-03-03 10:30:00,SELL,2862.33,2866.05,2854.8899999999994,3.720000000000255,1000,2866.05,2862.91,2863.6500082144007,2864.317153560361,2865.0071424561684,2899.483801090988,1.525900997847517,0.0533097510715926,1.0972760701534534,0,1,0.5,0.0,0,0,0,2025-03-03 11:00:00,2866.05,-3.720000000000255,-1.0,SL_HIT
2025-03-03 17:00:00,SELL,2874.35,2877.65,2867.7499999999995,3.300000000000182,1630,2877.65,2874.44,2875.5955836069884,2874.721518983877,2872.155328017699,2897.532779049026,1.61622398398343,0.056229199087913,1.0458533376937482,0,1,0.5,0.6666666666666666,1,1,0,2025-03-03 18:30:00,2877.65,-3.300000000000182,-1.0,SL_HIT
2025-03-04 03:45:00,SELL,2891.44,2893.36,2887.6,1.9200000000000728,300,2893.36,2891.5,2892.094746243626,2891.7132876409105,2890.103393065453,2896.724439439184,1.2664492175761208,0.0437999480389052,0.7725467193685658,0,1,0.5,0.6666666666666666,1,1,0,2025-03-04 04:15:00,2893.36,-1.9200000000000728,-1.0,SL_HIT
2025-03-04 10:25:00,SELL,2887.8,2889.96,2883.4800000000005,2.1599999999998545,1000,2889.96,2888.01,2888.952898520479,2889.7675386505143,2889.7434642869684,2896.197964833718,1.4896518849662823,0.0515843162603463,1.0199868547946729,0,0,0.0,0.3333333333333333,0,1,0,2025-03-04 11:05:00,2889.96,-2.1599999999998545,-1.0,SL_HIT
2025-03-10 16:50:00,SELL,2904.18,2907.56,2897.42,3.380000000000109,1630,2907.56,2904.51,2904.763730356636,2904.0455779822014,2904.867672759969,2906.521265682401,2.8469552084001126,0.0980295714590732,0.9549574744462286,0,1,0.5,0.3333333333333333,1,0,0,2025-03-10 16:55:00,2907.56,-3.380000000000109,-1.0,SL_HIT
2025-03-11 03:15:00,SELL,2884.29,2885.82,2881.23,1.5300000000002,300,2885.82,2884.39,2885.245096898681,2885.940241301785,2887.747802580593,2905.188847491409,1.2180018298182005,0.0422288268453657,0.8108688452134512,0,1,0.5,0.0,0,0,0,2025-03-11 04:00:00,2885.82,-1.5300000000002,-1.0,SL_HIT
2025-03-11 10:15:00,SELL,2894.46,2897.14,2889.1000000000004,2.6799999999998363,1000,2897.14,2894.61,2895.693254093473,2896.3095379984497,2895.531185856863,2904.549993148032,1.578446281867877,0.0545333596549227,1.3003443484014012,0,1,0.5,0.3333333333333333,0,1,0,2025-03-11 10:25:00,2897.14,-2.6799999999998363,-1.0,SL_HIT
2025-04-03 17:10:00,SELL,3059.4,3079.13,3019.94,19.730000000000015,1630,3079.13,3060.95,3070.019744841692,3079.086452084446,3094.3625317777755,3082.601472880611,7.130050960437969,0.2330538981642795,1.2559539489471443,0,0,0.0,0.0,0,0,0,2025-04-03 17:35:00,3079.13,-19.730000000000015,-1.0,SL_HIT
2025-04-04 16:50:00,SELL,3070.5,3101.05,3009.4,30.550000000000185,1630,3101.05,3070.78,3087.117709925639,3096.4297450825807,3099.9532792729447,3086.861191743601,11.809489411438047,0.3846112819227503,1.3364279915045607,0,0,0.0,0.0,0,0,0,2025-04-07 02:00:00,3009.4,61.10000000000037,2.0,TP_HIT
2025-04-07 03:15:00,SELL,2999.05,3016.6,2963.9500000000007,17.549999999999727,300,3016.6,3004.27,3010.4980060885737,3017.249430649455,3024.337831612047,3080.845911913445,9.06556306165283,0.30228115775505,0.9576574121353276,0,0,0.0,0.0,0,0,0,2025-04-07 05:20:00,3016.6,-17.549999999999727,-1.0,SL_HIT
2025-04-07 10:20:00,SELL,3021.24,3033.46,2996.7999999999997,12.220000000000256,1000,3033.46,3022.29,3028.403621850561,3030.491140585128,3028.755865953919,3076.9135658740724,5.65846166398895,0.1872893799893074,1.0843804110235984,0,1,0.5,0.3333333333333333,0,1,0,2025-04-07 12:50:00,3033.46,-12.220000000000256,-1.0,SL_HIT
2025-04-08 03:15:00,SELL,2982.76,2987.37,2973.540000000001,4.609999999999673,300,2987.37,2985.07,2985.269554063741,2984.114721492693,2982.106473546444,3065.4272241691096,2.3942439594653244,0.0802694135453514,0.8595531292647749,0,1,0.5,0.6666666666666666,1,1,0,2025-04-08 04:20:00,2987.37,-4.609999999999673,-1.0,SL_HIT
2025-04-08 16:45:00,SELL,3006.69,3012.84,2994.39,6.150000000000091,1630,3012.84,3006.8,3010.257838593565,3010.9146847940365,3009.3524694359485,3057.930352036597,4.402316927013003,0.1464173867945482,1.2289309201902938,0,0,0.0,0.3333333333333333,0,1,0,2025-04-08 17:10:00,3012.84,-6.150000000000091,-1.0,SL_HIT
2025-04-09 03:15:00,SELL,2982.02,2990.91,2964.24,8.889999999999873,300,2990.91,2982.39,2983.746637835786,2983.1442294395392,2984.319428638569,3051.430261004089,3.1786511296437974,0.1065938903710839,1.318215376203367,0,0,0.0,0.3333333333333333,1,0,0,2025-04-09 05:25:00,2990.91,-8.889999999999873,-1.0,SL_HIT
2025-04-25 17:05:00,SELL,3283.54,3298.56,3253.5,15.019999999999982,1630,3298.56,3291.98,3291.092934234048,3293.7690496495406,3297.410362800675,3302.765115518891,6.19915770699875,0.1887949501756869,1.406682274623828,0,0,0.0,0.0,0,0,0,2025-04-25 23:30:00,3298.56,-15.019999999999982,-1.0,SL_HIT
2025-04-28 10:30:00,SELL,3291.7,3296.43,3282.24,4.730000000000018,1000,3296.43,3292.14,3293.072200094148,3293.4927814795174,3293.443687381296,3301.566577345568,3.594455026820667,0.1091975279284463,1.004568656043131,0,1,0.5,0.3333333333333333,0,1,0,2025-04-28 10:55:00,3282.24,9.460000000000036,2.0,TP_HIT
2025-04-28 17:00:00,SELL,3294.79,3302.21,3279.95,7.420000000000073,1630,3302.21,3295.75,3296.7821913030243,3295.01296091844,3291.3311702086185,3300.6703238398877,3.523277739737904,0.1069348195101327,1.0766012352440195,0,0,0.0,0.6666666666666666,1,1,0,2025-04-28 18:15:00,3302.21,-7.420000000000073,-1.0,SL_HIT
2025-04-30 10:25:00,SELL,3305.57,3311.23,3294.2500000000005,5.659999999999855,1000,3311.23,3305.93,3308.1915031027115,3308.651972453501,3309.4010752738977,3306.6258666571557,2.555963745599403,0.0773229350943832,1.0740371988827755,0,1,0.5,0.0,0,0,0,2025-04-30 11:20:00,3311.23,-5.659999999999855,-1.0,SL_HIT
2025-05-01 03:55:00,SELL,3272.8,3285.28,3247.84,12.480000000000018,300,3285.28,3273.44,3275.4281421915985,3278.0322708237577,3284.9249710443733,3304.586372689429,4.121965425378817,0.1259461447500249,0.8755521247169967,0,0,0.0,0.0,0,0,0,2025-05-01 04:20:00,3247.84,24.96000000000004,2.0,TP_HIT
