WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,Market,RSI_14,RSI_21,StochK_14,StochD_14,ATR14,BodyPct,UpperWickPct,LowerWickPct,CandleLabel,RSI_Diff
2025-07-28_1630,1630,BREAKOUT,SELL,2025-07-28 16:55:00,2025-07-29 11:15:00,3302.25,3329.12,3329.12,3248.51,26.86999999999989,-26.86999999999989,-1.0,SL_HIT,19.73999999999978,0.5561426684279981,3.741996177142117,7.130000000000109,3325.555,-23.30499999999984,1.3515923375392094,0,5.275259264181253,3317.391765970713,3323.9633146992824,3329.665980222,3335.835036837708,3360.978796049748,5.275259264181253,0.1597474226415702,1.7927779540447313,0.0,0.0,0,0,0,0,1630,3329.12,3321.99,baseline_breakout,XAUUSD5,12.916106870679457,16.879354156736596,1.253045596937442,4.868231048185425,5.275259264181253,0.5561426684279981,0.39630118890355814,0.047556142668443796,normal,-3.9632472860571397
2025-07-29_1000,1000,BREAKOUT,BUY,2025-07-29 11:20:00,2025-07-30 15:55:00,3327.44,3311.29,3311.29,3359.74,16.15000000000009,-16.15000000000009,-1.0,SL_HIT,8.769999999999982,0.6419354838709161,2.828055196345023,7.380000000000109,3314.98,12.460000000000036,2.37982295883998,1,3.101071015634463,3323.408789286704,3320.388954472301,3318.3048476620406,3318.3543717304874,3353.4915595325374,3.101071015634463,0.093196902592818,1.1053213052219957,0.0,0.6666666666666666,0,0,1,0,1000,3318.67,3311.29,baseline_breakout,XAUUSD5,66.59890488034074,63.53268808858782,86.54937570942165,95.25922292482083,3.101071015634463,0.6419354838709161,0.12258064516132912,0.23548387096775472,bearish_full,3.0662167917529217
2025-07-30_1630,1630,BREAKOUT,SELL,2025-07-30 18:05:00,2025-07-30 21:50:00,3300.18,3284.42,3308.06,3284.42,7.880000000000109,15.760000000000218,2.0,TP_HIT,0.8600000000001273,0.9835164835166208,0.3456022863006727,7.019999999999982,3304.55,-4.370000000000346,2.821079127709718,0,2.4884094639696057,3302.565579299464,3305.311287068381,3312.3291340158794,3322.125845053122,3345.483809998825,2.4884094639696057,0.0754022345438614,0.6699855778727636,1.0,0.0,1,1,0,0,1630,3308.06,3301.04,baseline_breakout,XAUUSD5,31.881810308006408,32.559274701626364,0.36407766989983176,24.060753162695658,2.4884094639696057,0.9835164835166208,0.0,0.016483516483379198,marubozu,-0.6774643936199567
2025-07-31_0300,300,BREAKOUT,BUY,2025-07-31 04:05:00,2025-07-31 09:05:00,3289.55,3302.290000000001,3283.18,3302.290000000001,6.370000000000346,12.740000000000691,2.0,TP_HIT,1.5,0.6933962264151429,0.6067753442983984,4.870000000000346,3285.615,3.9350000000004,1.96999728448894,0,2.472084625874867,3287.0173572202075,3285.0431624920398,3283.546761234817,3297.5944886216244,3340.309595493899,2.472084625874867,0.0751496291551995,1.2500879348261704,0.5,0.6666666666666666,0,1,0,0,300,3288.05,3283.18,baseline_breakout,XAUUSD5,67.27559623855873,62.91309884422704,94.16666666667183,76.9061615872634,2.472084625874867,0.6933962264151429,0.09905660377349991,0.20754716981135718,bullish_full,4.362497394331697
2025-07-31_1000,1000,BREAKOUT,BUY,2025-07-31 10:40:00,2025-07-31 13:50:00,3304.12,3298.08,3298.08,3316.2,6.039999999999964,-6.039999999999964,-1.0,SL_HIT,1.8599999999996728,0.7483660130718969,0.7383738222956658,4.180000000000291,3300.17,3.949999999999818,1.6593562242992697,1,2.5190492184795734,3301.519584594732,3300.665061249838,3298.4114942047017,3297.3518478836577,3337.904104357986,2.5190492184795734,0.0762396407660609,1.117173466113803,0.0,0.6666666666666666,0,0,1,0,1000,3302.26,3298.08,baseline_breakout,XAUUSD5,64.13757231263686,62.05480070875338,90.0149031296562,58.72216887606717,2.5190492184795734,0.7483660130718969,0.08496732026151076,0.16666666666659236,bullish_full,2.0827716038834794
2025-07-31_1630,1630,BREAKOUT,SELL,2025-07-31 16:45:00,2025-07-31 19:20:00,3302.49,3289.709999999999,3308.88,3289.709999999999,6.390000000000327,12.780000000000657,2.0,TP_HIT,0.3400000000001455,0.3333333333333734,0.1082534720067958,6.050000000000182,3305.855,-3.3650000000002365,1.9262750165907472,1,3.140776860984204,3305.9591776789525,3306.411212386398,3305.754806393161,3301.9892842998884,3335.967496711323,3.140776860984204,0.0951032966332738,1.1477499257377253,0.0,0.3333333333333333,0,0,1,0,1630,3308.88,3302.83,baseline_breakout,XAUUSD5,38.38768500199466,42.86410327640186,14.641434262946268,21.444639467158023,3.1407768609842037,0.33333333333337345,0.2777777777778112,0.38888888888881534,normal,-4.476418274407202
2025-08-01_0300,300,BREAKOUT,BUY,2025-08-01 03:35:00,2025-08-01 04:40:00,3289.63,3286.7,3286.7,3295.4900000000007,2.930000000000291,-2.930000000000291,-1.0,SL_HIT,0.3099999999999454,0.4999999999998693,0.1827820063524327,2.6200000000003456,3288.01,1.6199999999998909,1.5448027633661974,0,1.696009394941295,3288.93493447829,3289.82937811901,3291.41454912133,3295.852286132859,3331.896482368675,1.696009394941295,0.0515562356538971,1.0623831956511025,0.0,0.0,0,0,0,0,300,3289.32,3286.7,baseline_breakout,XAUUSD5,47.12370795408209,45.819304718174585,55.536028119512814,44.71063951015745,1.6960093949412953,0.4999999999998693,0.4885057471263181,0.011494252873812552,normal,1.3044032359075075
2025-08-01_1000,1000,BREAKOUT,SELL,2025-08-01 10:30:00,2025-08-01 11:50:00,3288.13,3292.79,3292.79,3278.8100000000004,4.659999999999855,-4.659999999999855,-1.0,SL_HIT,1.3800000000001091,0.9651567944251176,0.6338451351581453,3.2799999999997453,3291.15,-3.019999999999982,1.506530466172747,0,2.1771879650946557,3290.824453006692,3291.888939619694,3292.304240738908,3293.684618221376,3329.1135727623378,2.1771879650946557,0.0662135610542969,1.1240454871662455,0.0,0.0,0,0,0,0,1000,3292.79,3289.51,baseline_breakout,XAUUSD5,35.203982606635364,39.393718471278696,0.0,16.56378600822823,2.1771879650946553,0.9651567944251175,0.034843205574882526,0.0,marubozu,-4.189735864643332
2025-08-01_1630,1630,BREAKOUT,SELL,2025-08-01 16:50:00,2025-08-01 17:15:00,3341.77,3353.11,3353.11,3319.09,11.340000000000146,-11.340000000000146,-1.0,SL_HIT,0.3800000000001091,0.2906724511930821,0.0613993895601118,10.960000000000036,3347.63,-5.860000000000127,1.7708876567858822,1,6.188986612449583,3344.3527208321493,3336.0473683557566,3320.396613231524,3302.230334592144,3328.1230832869437,6.188986612449583,0.1852008550094585,1.0700189420291808,0.0,1.0,0,0,1,1,1630,3353.11,3342.15,baseline_breakout,XAUUSD5,62.42333354837129,66.01378651683734,33.24566017885371,53.15492501388237,6.1889866124495825,0.2906724511930821,0.2603036876355282,0.4490238611713897,normal,-3.590452968466053
2025-08-04_0300,300,BREAKOUT,SELL,2025-08-04 03:15:00,2025-08-04 09:55:00,3355.91,3362.39,3362.39,3342.95,6.480000000000018,-6.480000000000018,-1.0,SL_HIT,0.2699999999999818,0.3469387755103461,0.1152138696121457,6.210000000000036,3359.285,-3.375,2.649919001079546,1,2.3434678559873547,3357.9413537682917,3358.3349352111404,3356.784289181668,3336.795763031774,3330.691743746879,2.3434678559873547,0.0698310698435701,1.2139969536052189,0.5,0.6666666666666666,0,1,1,1,300,3362.39,3356.18,baseline_breakout,XAUUSD5,43.14953549756378,46.72375437637819,16.923076923073786,32.008547008545285,2.3434678559873547,0.34693877551034613,0.29591836734689614,0.35714285714275773,normal,-3.5742188788144063
2025-08-04_1000,1000,BREAKOUT,SELL,2025-08-04 10:15:00,2025-08-04 14:05:00,3357.79,3362.52,3362.52,3348.33,4.730000000000018,-4.730000000000018,-1.0,SL_HIT,1.2400000000002365,0.851385390428282,0.5315111501209572,3.4899999999997817,3360.775,-2.9850000000001278,1.495946704775541,1,2.332970812969863,3359.614127369264,3359.061277357999,3358.184855460538,3348.1717590525,3332.5013614199897,2.332970812969863,0.0694793543661117,1.2404962994359212,0.0,1.0,0,0,1,1,1000,3362.52,3359.03,baseline_breakout,XAUUSD5,46.98014153933253,48.636694383314385,46.05993340732509,64.59489456159852,2.332970812969863,0.851385390428282,0.08060453400496853,0.06801007556674947,marubozu,-1.6565528439818564
2025-08-04_1630,1630,BREAKOUT,BUY,2025-08-04 16:45:00,2025-08-04 17:50:00,3381.62,3373.56,3373.56,3397.74,8.059999999999945,-8.059999999999945,-1.0,SL_HIT,3.559999999999945,0.8620689655172267,1.0410504150020383,4.5,3375.81,5.809999999999945,1.3159345133452935,1,3.419623054463673,3375.693814384418,3371.9518336395463,3367.2477050461084,3356.684649356117,3334.4553089107067,3.419623054463673,0.1011238120919462,1.2621305273901016,0.0,1.0,0,0,1,1,1630,3378.06,3373.56,baseline_breakout,XAUUSD5,77.64650288854426,73.24367469901345,95.81151832460687,91.72271859987937,3.419623054463673,0.8620689655172267,0.13793103448277336,0.0,bullish_full,4.402828189530808
2025-08-05_0300,300,BREAKOUT,BUY,2025-08-05 03:30:00,2025-08-05 05:25:00,3379.39,3375.93,3375.93,3386.31,3.4600000000000364,-3.4600000000000364,-1.0,SL_HIT,0.4800000000000182,1.0,0.3325336900995676,2.980000000000018,3377.42,1.9699999999998,2.064479992701417,1,1.4434627657014123,3377.879645653342,3377.3889061361897,3376.442687148584,3369.700085107524,3338.334909166943,1.4434627657014123,0.0427137076721364,1.1698687190537227,0.0,1.0,0,0,1,1,300,3378.91,3375.93,baseline_breakout,XAUUSD5,62.463372970822995,59.97828706911174,93.26145552560654,59.389038634322254,1.4434627657014123,1.0,0.0,0.0,marubozu,2.4850859017112583
2025-08-05_1000,1000,BREAKOUT,BUY,2025-08-05 10:20:00,2025-08-05 11:50:00,3373.59,3366.27,3366.27,3388.2300000000005,7.320000000000164,-7.320000000000164,-1.0,SL_HIT,2.5100000000002183,0.8289473684210565,1.1955189564987372,4.809999999999945,3368.675,4.914999999999964,2.2910144146447653,1,2.099506650527017,3369.9111174319305,3369.811551930123,3371.240616513453,3371.5671026029227,3340.6676597592323,2.099506650527017,0.0622336042769576,1.246175084683519,0.0,0.6666666666666666,0,0,1,1,1000,3371.08,3366.27,baseline_breakout,XAUUSD5,63.58345073381712,57.55304151536482,96.68304668304704,82.09677903149496,2.099506650527017,0.8289473684210565,0.0888157894736793,0.08223684210526414,marubozu,6.030409218452306
2025-08-05_1630,1630,BREAKOUT,BUY,2025-08-05 17:20:00,2025-08-06 10:20:00,3382.13,3369.29,3369.29,3407.8100000000004,12.840000000000146,-12.840000000000146,-1.0,SL_HIT,2.550000000000182,0.8170914542728955,0.5882640881114053,10.289999999999964,3374.435,7.695000000000164,2.373818614378787,1,4.334787813049815,3375.951099345192,3371.84713620629,3366.952928611069,3367.566505519148,3342.326344928724,4.334787813049815,0.128167391940872,1.4470175480659075,0.0,1.0,0,0,1,1,1630,3379.58,3369.29,baseline_breakout,XAUUSD5,72.70144469137344,70.27244244952004,100.0,71.612048630756,4.3347878130498145,0.8170914542728955,0.0,0.18290854572710444,bullish_full,2.4290022418533965
2025-08-06_1000,1000,BREAKOUT,SELL,2025-08-06 10:25:00,2025-08-06 10:45:00,3370.27,3375.17,3375.17,3360.47,4.900000000000091,-4.900000000000091,-1.0,SL_HIT,0.9900000000002364,0.2926829268293675,0.5248041309198049,3.9099999999998554,3373.215,-2.945000000000164,2.0727112645412835,0,1.8864180780458035,3372.609177891125,3373.7515901041343,3374.643512013733,3375.924829275836,3347.686883008318,1.8864180780458035,0.0559723131394755,1.0629035780147629,0.0,0.3333333333333333,0,0,0,1,1000,3375.17,3371.26,baseline_breakout,XAUUSD5,34.70426479403996,38.44126368232137,12.710084033613853,12.5409453398858,1.8864180780458033,0.2926829268293675,0.617886178861957,0.08943089430867557,normal,-3.7369988882814127
2025-08-06_1630,1630,BREAKOUT,BUY,2025-08-06 16:50:00,2025-08-07 03:00:00,3372.83,3365.47,3365.47,3387.55,7.360000000000127,-7.360000000000127,-1.0,SL_HIT,1.849999999999909,0.8418604651162774,0.5863678189816305,5.510000000000218,3368.225,4.605000000000018,1.7464252338319302,1,3.1550162544951417,3368.470957579182,3367.258796241753,3366.4508710104647,3370.455684528438,3348.7168942925605,3.1550162544951417,0.0935421072065636,1.2785521478726485,0.0,1.0,0,0,1,1,1630,3370.98,3365.47,baseline_breakout,XAUUSD5,64.68634820514387,61.12755501263613,94.60000000000036,66.68157728915939,3.1550162544951417,0.8418604651162774,0.08372093023255486,0.07441860465116772,marubozu,3.5587931925077427
2025-08-07_0300,300,BREAKOUT,BUY,2025-08-07 03:15:00,2025-08-07 04:40:00,3370.86,3381.98,3365.3,3381.98,5.559999999999945,11.11999999999989,2.0,TP_HIT,0.2100000000000363,0.5988023952095547,0.099730819069515,5.349999999999909,3367.9750000000004,2.8849999999997635,2.5407613429609714,0,2.105668056868768,3369.530042903007,3369.794493781627,3370.494411340396,3371.5362741770195,3351.0568705603205,2.105668056868768,0.0624667905777388,1.2232778371183466,0.0,0.3333333333333333,0,0,0,1,300,3370.65,3365.3,baseline_breakout,XAUUSD5,53.16206708962937,51.33311069311263,92.35880398671034,70.17470245294199,2.1056680568687676,0.5988023952095547,0.11976047904180202,0.2814371257486432,normal,1.8289563965167375
2025-08-07_1000,1000,BREAKOUT,BUY,2025-08-07 10:15:00,2025-08-07 10:50:00,3389.77,3396.69,3386.31,3396.69,3.4600000000000364,6.920000000000073,2.0,TP_HIT,1.3099999999999454,1.0,0.6540002222400905,2.150000000000091,3387.385,2.3849999999997635,1.073359143371231,1,2.003057423303184,3386.3039464293006,3383.057436377149,3380.2758463469822,3375.8691233689874,3353.195488590765,2.003057423303184,0.0590912487662344,0.9389110088834468,0.0,1.0,0,0,1,1,1000,3388.46,3386.31,baseline_breakout,XAUUSD5,77.63258052534438,71.27434328980411,100.0,97.50829236123404,2.003057423303184,1.0,0.0,0.0,marubozu,6.3582372355402725
2025-08-07_1630,1630,BREAKOUT,SELL,2025-08-07 16:55:00,2025-08-07 19:00:00,3384.85,3391.09,3391.09,3372.3699999999994,6.2400000000002365,-6.2400000000002365,-1.0,SL_HIT,1.099999999999909,0.9821073558647828,0.2578209828446843,5.140000000000327,3388.52,-3.6700000000000728,1.204727138019883,1,4.26652628449007,3386.746474453239,3384.7621990600514,3382.323678518695,3378.906120429126,3354.676875087689,4.26652628449007,0.1260477210065459,1.2336452350100853,0.0,1.0,0,0,1,1,1630,3391.09,3385.95,baseline_breakout,XAUUSD5,51.549819844736426,52.56850874192855,35.91397849462243,54.00238948625988,4.26652628449007,0.9821073558647829,0.017892644135217087,0.0,marubozu,-1.0186888971921206
2025-08-08_0300,300,BREAKOUT,SELL,2025-08-08 03:15:00,2025-08-08 10:45:00,3394.6,3402.42,3402.42,3378.96,7.820000000000164,-7.820000000000164,-1.0,SL_HIT,3.150000000000091,0.8536585365853532,0.8206804614072009,4.670000000000073,3400.085,-5.485000000000127,1.2166913507211357,1,3.838278292380523,3399.2317111746543,3399.312967416262,3397.4494674104426,3389.158596524644,3358.422444350098,3.838278292380523,0.1130701199664326,0.8611163982185037,0.0,0.6666666666666666,0,0,1,1,300,3402.42,3397.75,baseline_breakout,XAUUSD5,40.75003943338053,45.15131415235194,7.565011820329431,34.57646512732347,3.838278292380523,0.8536585365853532,0.04227642276426251,0.10406504065038426,bearish_full,-4.401274718971408
2025-08-08_1000,1000,BREAKOUT,BUY,2025-08-08 10:50:00,2025-08-08 13:15:00,3403.33,3393.46,3393.46,3423.07,9.86999999999989,-9.86999999999989,-1.0,SL_HIT,2.9099999999998545,0.5014084507041922,0.7413077361325285,6.960000000000036,3396.94,6.389999999999873,1.7730246884820218,1,3.925495254078415,3398.411287929317,3396.383006862819,3394.7782757153527,3391.33320663468,3360.749924711228,3.925495254078415,0.1153427746965006,1.4084495549093594,0.0,1.0,0,0,1,1,1000,3400.42,3393.46,baseline_breakout,XAUUSD5,66.11785968910974,62.789262497225124,94.15167095115773,90.13268300962729,3.925495254078415,0.5014084507041922,0.2563380281689928,0.24225352112681506,normal,3.3285971918846116
2025-08-08_1630,1630,BREAKOUT,BUY,2025-08-08 16:50:00,2025-08-08 17:05:00,3399.42,3389.71,3389.71,3418.84,9.710000000000036,-9.710000000000036,-1.0,SL_HIT,1.6700000000000728,0.6046511627906935,0.3942176990427324,8.039999999999964,3393.73,5.690000000000055,1.897910359463124,1,4.236238007718288,3395.249746275699,3393.5465677832312,3392.8012599569147,3392.3280554788043,3362.624519841132,4.236238007718288,0.1246164936288628,0.997792068141196,0.0,1.0,0,0,1,1,1630,3397.75,3389.71,baseline_breakout,XAUUSD5,60.40234208134257,57.73403203246104,96.39344262295046,75.7908212006577,4.236238007718288,0.6046511627906935,0.17054263565894068,0.22480620155036574,bullish_full,2.66831004888153
2025-08-11_0300,300,BREAKOUT,SELL,2025-08-11 03:30:00,2025-08-11 04:05:00,3386.26,3375.460000000001,3391.66,3375.460000000001,5.399999999999636,10.799999999999272,2.0,TP_HIT,0.3299999999999272,0.7016129032257132,0.1418004576319231,5.069999999999709,3389.125,-2.8649999999997817,2.1785706672544465,0,2.327213928015105,3389.101645263925,3391.2327587965724,3393.228708076113,3393.6780475736223,3365.65880468176,2.327213928015105,0.0687251991286878,1.0450483901465517,0.0,0.3333333333333333,0,0,0,1,300,3391.66,3386.59,baseline_breakout,XAUUSD5,31.00680890650385,36.66421259066962,5.539070227501416,17.52641312023219,2.327213928015105,0.7016129032257132,0.07258064516122378,0.22580645161306293,bearish_full,-5.6574036841657716
2025-08-11_1000,1000,BREAKOUT,SELL,2025-08-11 10:45:00,2025-08-11 11:25:00,3358.84,3365.8,3365.8,3344.92,6.960000000000036,-6.960000000000036,-1.0,SL_HIT,0.7699999999999818,0.836982968369817,0.2154478372633737,6.190000000000055,3362.705,-3.8649999999997817,1.731976769688736,0,3.573950937640172,3362.492504376486,3365.7198093815327,3370.693492451002,3381.868388823811,3366.1591726921965,3.573950937640172,0.1064043222553075,1.2130735994353483,0.0,0.0,0,0,0,0,1000,3365.8,3359.61,baseline_breakout,XAUUSD5,31.371467890108306,32.80969977802354,5.46500479386551,15.831000822389486,3.573950937640172,0.836982968369817,0.02433090024328612,0.13868613138689684,bearish_full,-1.4382318879152365
2025-08-11_1630,1630,BREAKOUT,BUY,2025-08-11 16:45:00,2025-08-11 17:30:00,3360.29,3349.73,3349.73,3381.41,10.559999999999944,-10.559999999999944,-1.0,SL_HIT,1.8800000000001087,0.8326848249027685,0.4787291886067032,8.679999999999836,3354.07,6.220000000000255,2.210302849524396,0,3.927063660922106,3355.1886073415167,3354.427022742485,3356.08208466027,3368.904756316388,3365.647454525252,3.927063660922106,0.1168668079517573,1.0568953931892118,0.0,0.3333333333333333,0,0,0,0,1630,3358.41,3349.73,baseline_breakout,XAUUSD5,61.27236470507141,56.61605487434963,96.49837133550615,85.05445178035029,3.927063660922106,0.8326848249027685,0.1673151750972315,0.0,bullish_full,4.656309830721781
2025-08-12_0300,300,BREAKOUT,BUY,2025-08-12 03:15:00,2025-08-12 04:35:00,3351.54,3347.47,3347.47,3359.6800000000003,4.070000000000164,-4.070000000000164,-1.0,SL_HIT,0.1500000000000909,0.0913705583755396,0.0960373823476851,3.9200000000000728,3349.43,2.1100000000001278,2.509776925351362,0,1.5618918001851032,3349.675121278608,3348.518989135436,3348.703643468468,3355.748296020716,3364.1370193903304,1.5618918001851032,0.0466022127196782,0.989298497876838,0.0,0.3333333333333333,0,0,0,0,300,3351.39,3347.47,baseline_breakout,XAUUSD5,65.0253074763109,58.845822430424256,74.09638554216612,89.15841661975223,1.5618918001851032,0.0913705583755396,0.873096446700524,0.03553299492393638,doji,6.1794850458866435
2025-08-12_1000,1000,BREAKOUT,BUY,2025-08-12 10:25:00,2025-08-12 14:00:00,3349.1,3343.77,3343.77,3359.76,5.329999999999927,-5.329999999999927,-1.0,SL_HIT,1.0599999999999454,0.9446366782005912,0.3933083358721743,4.269999999999982,3345.905,3.195000000000164,1.5843647114851545,0,2.695086534714196,3346.917016448014,3347.870412034494,3349.561422287814,3352.966025081522,3363.300753601752,2.695086534714196,0.0804719636533455,0.9899738038996668,0.0,0.0,0,0,0,0,1000,3348.04,3343.77,baseline_breakout,XAUUSD5,52.04673045862396,49.75526565965238,99.85315712187638,72.95115938264388,2.695086534714196,0.9446366782005913,0.0034602076125318845,0.0519031141868768,marubozu,2.2914647989715817
2025-08-12_1630,1630,BREAKOUT,SELL,2025-08-12 17:10:00,2025-08-12 18:25:00,3335.78,3355.64,3355.64,3296.060000000001,19.859999999999676,-19.859999999999676,-1.0,SL_HIT,4.359999999999673,0.9945205479451484,0.7095255329975961,15.5,3347.89,-12.109999999999673,2.522395816849442,0,6.144951516514973,3343.9022273030164,3345.6640252771995,3346.535909879712,3349.803045052998,3362.095982933029,6.144951516514973,0.1842133329090939,1.0424784060344414,0.0,0.0,0,0,0,0,1630,3355.64,3340.14,baseline_breakout,XAUUSD5,38.56825432863348,41.26402997400933,0.1885014137625725,11.438180613941874,6.144951516514973,0.9945205479451483,0.0,0.0054794520548516945,marubozu,-2.6957756453758535
2025-08-13_0300,300,BREAKOUT,SELL,2025-08-13 03:20:00,2025-08-13 04:45:00,3344.0,3350.69,3350.69,3330.62,6.690000000000055,-6.690000000000055,-1.0,SL_HIT,2.0799999999999272,0.8340248962657011,1.2099222555422695,4.610000000000127,3348.385,-4.385000000000218,2.6816065375241407,0,1.719118720622013,3347.85829980614,3349.199499688943,3349.2983825488127,3348.9152771652,3360.934860857394,1.719118720622013,0.0514090526501798,1.475114654658819,0.0,0.0,0,0,0,0,300,3350.69,3346.08,baseline_breakout,XAUUSD5,26.102727725251015,33.31420124230566,1.46699266503537,15.114795742539071,1.7191187206220133,0.8340248962657011,0.11618257261400923,0.04979253112028967,bearish_full,-7.2114735170546425
2025-08-13_1000,1000,BREAKOUT,BUY,2025-08-13 10:20:00,2025-08-13 11:00:00,3360.22,3353.87,3353.87,3372.92,6.349999999999909,-6.349999999999909,-1.0,SL_HIT,0.9699999999998,0.6250000000000947,0.4152214113695803,5.380000000000109,3356.56,3.6599999999998554,2.302980611514277,1,2.3361030366914823,3357.218986333863,3355.0866786520555,3352.822622378767,3350.236109644589,3360.342765437056,2.3361030366914823,0.0695223240350775,1.147094131276922,0.0,0.6666666666666666,0,0,1,0,1000,3359.25,3353.87,baseline_breakout,XAUUSD5,69.94028992669699,66.09801789330228,99.7023809523812,92.1571354398446,2.3361030366914823,0.6250000000000947,0.008333333333327017,0.36666666666657827,bullish_full,3.842272033394707
2025-08-13_1630,1630,BREAKOUT,BUY,2025-08-13 16:50:00,2025-08-13 18:15:00,3365.25,3356.39,3356.39,3382.9700000000003,8.860000000000127,-8.860000000000127,-1.0,SL_HIT,2.800000000000182,0.8463476070528745,0.8525532752137573,6.059999999999945,3359.42,5.829999999999927,1.8451688742124956,1,3.2842522354959565,3360.6165733369744,3359.6717015168774,3359.751293757888,3355.712355283005,3360.4807694897795,3.2842522354959565,0.0975931130078287,1.1819509630295029,0.0,0.6666666666666666,0,0,1,1,1630,3362.45,3356.39,baseline_breakout,XAUUSD5,64.81970780661476,60.21967134905022,94.74137931034369,90.11539907819866,3.2842522354959565,0.8463476070528745,0.1536523929471255,0.0,bullish_full,4.600036457564535
2025-08-14_0300,300,BREAKOUT,BUY,2025-08-14 03:15:00,2025-08-14 06:00:00,3369.08,3362.7,3362.7,3381.84,6.380000000000109,-6.380000000000109,-1.0,SL_HIT,0.5799999999999272,0.552380952380907,0.3701038223721015,5.800000000000182,3365.6,3.480000000000018,3.701038223721595,1,1.5671278299222662,3365.3134115354324,3362.5904097677694,3359.867289371009,3357.502479481721,3360.344708162035,1.5671278299222662,0.0465150079523865,1.379158110699284,0.0,1.0,0,0,1,1,300,3368.5,3362.7,baseline_breakout,XAUUSD5,85.66069168480048,78.86432893126754,90.75712881022568,92.59065482399615,1.5671278299222662,0.552380952380907,0.447619047619093,0.0,normal,6.7963627535329465
2025-08-14_1000,1000,BREAKOUT,SELL,2025-08-14 10:30:00,2025-08-14 10:55:00,3358.83,3343.95,3366.27,3343.95,7.440000000000055,14.88000000000011,2.0,TP_HIT,2.809999999999945,0.8985507246377703,1.0556640723896749,4.630000000000109,3363.955,-5.125,1.7394037918734535,0,2.661831612436173,3361.7150505790823,3361.0201675431385,3360.8793809987087,3360.184027111237,3360.2967406265066,2.661831612436173,0.0792487744969579,1.300661968193325,0.0,0.6666666666666666,0,0,0,0,1000,3366.27,3361.64,baseline_breakout,XAUUSD5,43.75991676800634,45.60959562497318,16.68533034714232,51.46286079322243,2.661831612436173,0.8985507246377703,0.021739130434708584,0.07971014492752111,marubozu,-1.8496788569668396
2025-08-14_1630,1630,BREAKOUT,SELL,2025-08-14 16:55:00,2025-08-14 19:10:00,3344.15,3333.9100000000003,3349.27,3333.9100000000003,5.119999999999891,10.239999999999782,2.0,TP_HIT,0.3600000000001273,0.7233502538070735,0.0955990199054687,4.759999999999764,3346.8900000000003,-2.7400000000002365,1.264031485416243,0,3.765728982955123,3347.54358244692,3349.7293732397807,3352.0612515076714,3355.993613386968,3359.771920108352,3.765728982955123,0.1126064615210179,1.0138904590040991,0.0,0.0,0,0,0,0,1630,3349.27,3344.51,baseline_breakout,XAUUSD5,36.100478329710604,38.70802123100339,2.465078060806739,15.322950021385703,3.765728982955123,0.7233502538070735,0.20050761421318597,0.07614213197974054,bearish_full,-2.6075429012927884
2025-08-15_0300,300,BREAKOUT,BUY,2025-08-15 03:35:00,2025-08-15 06:30:00,3336.22,3343.76,3332.45,3343.76,3.769999999999982,7.539999999999964,2.0,TP_HIT,0.2999999999997271,0.5454545454543576,0.1827939183943981,3.4700000000002547,3334.185,2.0349999999998545,2.11431632276395,0,1.641192456701125,3335.211251355292,3334.96169901166,3335.579332385645,3342.738271701131,3357.6141865147065,1.641192456701125,0.0491931724137234,1.2339470097316505,0.0,0.3333333333333333,0,0,0,0,300,3335.92,3332.45,baseline_breakout,XAUUSD5,55.362594319610906,52.81586252897363,89.12529550827341,80.08391776735893,1.6411924567011247,0.5454545454543576,0.01948051948064987,0.4350649350649926,normal,2.546731790637274
2025-08-15_1000,1000,BREAKOUT,BUY,2025-08-15 10:15:00,2025-08-15 11:25:00,3344.18,3340.12,3340.12,3352.3,4.059999999999945,-4.059999999999945,-1.0,SL_HIT,1.2899999999999636,0.9045643153526838,0.6482351164067355,2.769999999999982,3341.505,2.674999999999727,1.391946722826896,1,1.9900186943753173,3342.3701905385037,3342.711559252522,3342.523586720421,3342.367750238287,3356.612721997851,1.9900186943753173,0.0595069252963452,1.0469685218115223,0.0,0.3333333333333333,0,0,1,0,1000,3342.89,3340.12,baseline_breakout,XAUUSD5,54.95315768310327,53.68291063295065,89.0350877192981,52.11988304093716,1.9900186943753175,0.9045643153526838,0.0,0.09543568464731622,marubozu,1.2702470501526193
