WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EntryOffsetRatio,ATR_Ratio_Entry,Trend_Score_Entry,Consolidation_Score_Entry,MaxRetestDepth,MaxMaeRatio,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Market,Hour
2025-05-20_0300,0300,PULLBACK,BUY,2025-05-20 04:00:00,2025-05-20 04:05:00,145.201,144.971,144.971,145.66099999999997,0.22999999999998977,-0.22999999999998977,-1.0,SL_HIT,0.07400000000001228,0.7755102040816859,1.0286380689039676,0.22999999999998977,145.086,0.11499999999998067,3.1971183222684156,1,0.07193978352255678,,1.5229761917558393,,,,,145.2384883398943,145.17260442786824,145.05959961836191,145.01065404194335,145.5301168314978,0.09421931680019283,0.06494838062163456,1.4056460584748067,0.0,0.6666666666666666,0,0,1,0,0300,145.201,144.971,USDJPY,4
2025-05-20_1000,1000,PULLBACK,SELL,2025-05-20 11:15:00,2025-05-20 12:25:00,144.318,144.501,144.501,143.95200000000003,0.18299999999999272,-0.18299999999999272,-1.0,SL_HIT,0.01500000000001478,0.37614678899076587,0.16550599795373086,0.18299999999999272,144.4095,-0.09149999999999636,2.0191731750334467,0,0.09063115648659575,,1.043536058588854,,,,,144.23176997721197,144.28099114274494,144.43579662293035,144.75823837491052,145.4660644849348,0.08739718406970996,0.06056169250418191,0.989653347071992,0.0,0.0,0,0,0,0,1000,144.501,144.318,USDJPY,11
2025-05-21_0300,0300,PULLBACK,SELL,2025-05-21 03:35:00,2025-05-21 03:45:00,144.185,144.312,144.312,143.93099999999998,0.12700000000000955,-0.12700000000000955,-1.0,SL_HIT,0.0020000000000095497,0.24074074074082846,0.026082182046800177,0.12700000000000955,144.2485,-0.06350000000000477,1.6562185599640278,0,0.0766807008869457,,1.2808700945391067,,,,,144.23711825887318,144.28972854546691,144.36655295955956,144.5410449008826,145.33065525138815,0.07591572644397135,0.052637009148186066,1.2407529725187232,0.0,0.0,0,0,0,0,0300,144.312,144.185,USDJPY,3
2025-05-21_1000,1000,PULLBACK,BUY,2025-05-21 10:35:00,2025-05-21 13:20:00,143.856,143.674,143.674,144.21999999999997,0.18199999999998795,-0.18199999999998795,-1.0,SL_HIT,0.049000000000006594,0.44360902255643436,0.4175411549765004,0.18199999999998795,143.765,0.09100000000000819,1.5508671470552615,0,0.11735370134415699,,1.27080890388229,,,,,143.77203925030926,143.72424154572153,143.7609310874615,144.13120939396893,145.2282515438242,0.11138170990796306,0.07747053334629107,1.096014869247442,0.0,0.3333333333333333,0,0,0,0,1000,143.856,143.674,USDJPY,10
2025-05-21_1630,1630,PULLBACK,SELL,2025-05-21 17:15:00,2025-05-21 17:20:00,143.687,143.866,143.866,143.329,0.17900000000000205,-0.17900000000000205,-1.0,SL_HIT,0.04400000000001114,0.6171428571428405,0.409393407773784,0.17900000000000205,143.7765,-0.08949999999998681,1.6654868179884006,0,0.10747608330890357,,1.2127639598775204,,,,,143.73867316869428,143.74518205300657,143.76300211474722,143.9547318692815,145.13081851342906,0.10885981368535468,0.07571855802388183,1.2040054783831264,0.5,0.0,0,1,0,0,1630,143.866,143.687,USDJPY,17
2025-05-22_0300,0300,PULLBACK,SELL,2025-05-22 04:15:00,2025-05-22 14:00:00,143.318,143.719,143.719,142.51600000000005,0.40099999999998204,-0.40099999999998204,-1.0,SL_HIT,0.01700000000002433,0.5670995670995814,0.11811964582758393,0.40099999999998204,143.51850000000002,-0.20050000000000523,2.786233998634779,0,0.14392186736522028,,1.2779559496330453,,,,,143.44440322618397,143.53102058883297,143.6415012423323,143.74650897158756,144.97488958947972,0.14752518571145637,0.10289966081095947,1.182298648628458,0.0,0.0,0,0,0,0,0300,143.719,143.318,USDJPY,4
2025-05-23_0300,0300,PULLBACK,SELL,2025-05-23 03:25:00,2025-05-23 06:10:00,143.819,143.44699999999997,144.005,143.44699999999997,0.18600000000000705,0.3720000000000141,2.0,TP_HIT,0.006000000000000227,0.2558139534885642,0.0758089749129137,0.18600000000000705,143.91199999999998,-0.09299999999998931,2.3500782223003247,0,0.0791463016996706,,1.3695476879794402,,,,,143.83404743119553,143.85140411288273,143.8964942573721,143.82041561050733,144.7083095575708,0.07912766660997557,0.05501701149319693,1.3048444600280311,0.0,0.0,0,0,1,0,0300,144.005,143.819,USDJPY,3
2025-05-23_1000,1000,PULLBACK,SELL,2025-05-23 10:30:00,2025-05-23 12:25:00,143.363,143.16899999999998,143.46,143.16899999999998,0.09700000000000841,0.19400000000001683,2.0,TP_HIT,0.057999999999992724,0.8823529411763477,0.8172051156506772,0.09700000000000841,143.4115,-0.048499999999989996,1.3667051072091811,0,0.07097361346522141,,1.103440373902373,,,,,143.36815218522452,143.40835296550327,143.46197470004006,143.63874777559687,144.623188902482,0.06700593445425193,0.0467435433031866,0.9988950052286191,0.0,0.0,0,0,0,0,1000,143.46,143.363,USDJPY,10
2025-05-23_1630,1630,PULLBACK,SELL,2025-05-23 17:30:00,2025-05-23 21:20:00,142.737,142.439,142.886,142.439,0.1490000000000009,0.2980000000000018,2.0,TP_HIT,0.054000000000002046,0.7397959183674069,0.4795970475583131,0.1490000000000009,142.8115,-0.07450000000000045,1.3233325941886367,0,0.11259452132769085,,0.8754776943118436,,,,,142.69712464946014,142.7148050985914,142.8330290701709,143.25486305310702,144.5095078371964,0.12177308656108476,0.08526631415543519,1.0327628607515058,0.5,0.0,0,1,0,0,1630,142.886,142.737,USDJPY,17
2025-05-26_0300,0300,PULLBACK,SELL,2025-05-26 03:40:00,2025-05-26 04:55:00,142.697,142.34500000000003,142.873,142.34500000000003,0.17599999999998772,0.35199999999997544,2.0,TP_HIT,0.019000000000005457,0.44444444444433917,0.22021123793073913,0.17599999999998772,142.785,-0.08799999999999386,2.0398514671471712,0,0.08628079192752797,,1.011755771526265,,,,,142.72655301522792,142.75140515002548,142.7166413266833,142.83201097496772,144.316175707403,0.07442456292289815,0.05214396718459328,0.9051271336519638,0.5,0.3333333333333333,0,1,0,0,0300,142.873,142.697,USDJPY,3
2025-05-26_1000,1000,BREAKOUT,BUY,2025-05-26 10:40:00,2025-05-26 11:30:00,142.839,142.804,142.7532,143.0106,0.0858000000000004,-0.03499999999999659,-0.40792540792536625,FILTER_EXIT,0.003999999999990678,0.34090909090869453,0.06655979543467386,0.13900000000001,142.7655,0.07349999999999568,2.3129528913604736,1,0.060096338545940084,0.5287769784171971,0.8190330940577676,0.6666666666666666,0.0,1.620046620046729,1.002331002331146,142.79255369596868,142.73953022220678,142.66535976072694,142.69448394066296,144.19694106374493,0.060096338545940084,0.040199135159603785,0.8190330940577676,0.0,0.6666666666666666,0,0,1,0,1000,142.835,142.696,USDJPY,10
2025-05-27_0300,0300,PULLBACK,SELL,2025-05-27 03:30:00,2025-05-27 07:30:00,142.34,142.612,142.612,141.79600000000002,0.27199999999999136,-0.27199999999999136,-1.0,SL_HIT,0.051000000000016144,0.8870967741936926,0.7202549772663954,0.27199999999999136,142.476,-0.13599999999999568,3.841359878752771,0,0.07080825764450517,,1.7246067921524613,,,,,142.41686453516414,142.5257850013424,142.62598349178424,142.7293146940046,143.97314481785855,0.06763820240853873,0.047525771266337405,1.5333074580387613,0.0,0.0,0,0,0,0,0300,142.612,142.34,USDJPY,3
2025-05-27_1000,1000,BREAKOUT,BUY,2025-05-27 10:40:00,2025-05-27 10:50:00,143.579,143.84780000000003,143.4446,143.84780000000003,0.13440000000001076,0.26880000000002724,2.0000000000000426,TP_HIT,0.038000000000010914,0.12499999999966693,0.33295940059574464,0.18600000000000705,143.44799999999998,0.13100000000002865,1.62974864502087,1,0.11412802861856357,0.7043010752689446,1.0945414850967823,0.6666666666666666,0.0,1.383928571428513,0.0,143.39119768357716,143.26045453956402,143.01467895576098,142.75224679527898,143.90215621894754,0.11412802861856357,0.0815500423158198,1.0945414850967823,0.0,0.6666666666666666,0,0,1,0,1000,143.541,143.355,USDJPY,10
2025-05-27_1630,1630,BREAKOUT,BUY,2025-05-27 16:50:00,2025-05-27 17:00:00,144.084,144.28080000000003,143.9856,144.28080000000003,0.09840000000000941,0.1968000000000245,2.0000000000000577,TP_HIT,0.045000000000015916,0.7482014388489635,0.5311474219420825,0.11899999999999977,143.97949999999997,0.10450000000003001,1.40458984913523,1,0.08472224121031846,0.8781512605044556,1.2009805617303353,0.6666666666666666,0.0,1.209349593495817,0.020325203252127628,144.00274303664173,144.01743012019577,143.96133702378015,143.3911200438648,143.90954318940976,0.08472224121031846,0.05632071429654574,1.2009805617303353,0.0,0.6666666666666666,0,0,1,1,1630,144.039,143.92,USDJPY,16
2025-05-28_0300,0300,PULLBACK,SELL,2025-05-28 03:50:00,2025-05-28 04:00:00,143.998,144.128,144.128,143.738,0.12999999999999545,-0.12999999999999545,-1.0,SL_HIT,0.05299999999999727,0.864583333333284,0.9216451257231544,0.12999999999999545,144.063,-0.06499999999999773,2.260638987622869,0,0.057505864807142176,,1.4053400925548138,,,,,143.96375565541723,144.03821212144516,144.13514493367998,144.00193198191545,143.94618862140837,0.06449259297043879,0.044781547168674864,1.3371709473018747,0.0,0.3333333333333333,0,0,1,1,0300,144.128,143.998,USDJPY,3
2025-05-28_1000,1000,PULLBACK,SELL,2025-05-28 10:55:00,2025-05-28 16:00:00,144.164,144.532,144.532,143.42799999999994,0.3680000000000234,-0.3680000000000234,-1.0,SL_HIT,0.0069999999999765805,0.625,0.07119468638678096,0.3680000000000234,144.348,-0.18400000000002592,3.7428063700606735,0,0.09832194444888098,,0.9508135477945395,,,,,144.1752028436468,144.24281763002816,144.3093372400953,144.20629732344506,143.97502522177868,0.0851143714647788,0.059048973557171966,0.8426134688343171,0.0,0.3333333333333333,0,0,0,1,1000,144.532,144.164,USDJPY,10
2025-05-28_1630,1630,PULLBACK,SELL,2025-05-28 17:50:00,2025-05-28 18:15:00,144.782,144.965,144.965,144.41600000000003,0.18299999999999272,-0.18299999999999272,-1.0,SL_HIT,0.0030000000000143245,0.8153846153846019,0.03243933885955087,0.18299999999999272,144.8735,-0.09149999999999636,1.9787996704230761,1,0.09248030648846152,,1.1352496787412958,,,,,144.67627789344786,144.66551039341596,144.552878298801,144.32542379453471,144.00762952151481,0.10520768446595491,0.0726602514371831,1.1565117624628412,0.0,1.0,0,0,1,1,1630,144.965,144.782,USDJPY,17
2025-05-29_0300,0300,BREAKOUT,BUY,2025-05-29 03:50:00,2025-05-29 04:35:00,146.036,145.916,145.7738,146.56040000000002,0.2622000000000071,-0.12000000000000455,-0.45766590389016515,FILTER_EXIT,0.020000000000010232,0.18617021276595103,0.10422482719461816,0.4170000000000016,145.8075,0.22849999999999682,2.1730876470066853,1,0.19189285833656886,0.5479616306954339,1.206511069339396,1.0,0.0,1.5903890160182697,1.1479786422577405,145.88153990774936,145.6790668480351,145.35564258190888,144.86128615887017,144.11040839805716,0.19189285833656886,0.13367256824977583,1.206511069339396,0.0,1.0,0,0,1,1,0300,146.016,145.599,USDJPY,3
2025-05-29_1630,1630,PULLBACK,SELL,2025-05-29 17:15:00,2025-05-29 17:30:00,144.26,144.423,144.423,143.93399999999997,0.16300000000001091,-0.16300000000001091,-1.0,SL_HIT,0.02199999999999136,0.8819875776397187,0.2094504735292565,0.16300000000001091,144.3415,-0.08150000000000546,1.5518375993311138,0,0.10503676420153021,,0.9936621523220135,,,,,144.32087410008955,144.42818607263058,144.66717247978568,145.0595625812358,144.25662830877494,0.10510761400025984,0.07287348526360808,1.0187112217951393,0.5,0.0,0,1,0,0,1630,144.423,144.26,USDJPY,17
2025-05-30_0300,0300,PULLBACK,BUY,2025-05-30 03:40:00,2025-05-30 04:00:00,143.858,143.577,143.577,144.42000000000002,0.2810000000000059,-0.2810000000000059,-1.0,SL_HIT,0.018000000000000682,0.9671361502348508,0.15520264813759785,0.2810000000000059,143.7175,0.14050000000000296,2.422885784814681,0,0.11597740255077633,,1.5426755365909013,,,,,143.80720072495745,143.8405582641417,143.9360157613551,144.32858517319278,144.23367958945016,0.1092363601381377,0.07592396239688182,1.3541237543751108,0.0,0.0,0,0,0,0,0300,143.858,143.577,USDJPY,3
2025-05-30_1000,1000,BREAKOUT,BUY,2025-05-30 10:30:00,2025-05-30 10:35:00,144.083,144.012,143.927,144.39499999999998,0.15599999999999453,-0.07099999999999795,-0.45512820512820795,FILTER_EXIT,0.003999999999990678,0.8196721311480145,0.03889691425667648,0.2560000000000002,143.95100000000002,0.13199999999997658,2.489402512433099,1,0.1028359209575113,0.5156249999999081,1.0435566981352389,0.6666666666666666,0.0,1.6410256410257,0.6346153846153398,143.98587842591132,143.9324674034418,143.8914397707516,144.0659774840465,144.2093336147575,0.1028359209575113,0.0729970174914868,1.0435566981352389,0.0,0.6666666666666666,0,0,0,0,1000,144.079,143.823,USDJPY,10
2025-05-30_1630,1630,PULLBACK,BUY,2025-05-30 16:55:00,2025-05-30 17:10:00,144.008,143.864,143.864,144.29600000000002,0.14400000000000546,-0.14400000000000546,-1.0,SL_HIT,0.03999999999999204,0.28282828282833067,0.33391281599859457,0.14400000000000546,143.936,0.07200000000000273,1.202086137595225,1,0.11979174827527556,,0.9972562585392719,,,,,143.94470783155825,143.87730382590718,143.86975439072182,143.9764627176597,144.1927146882468,0.11252802426009846,0.07814554664654957,0.9402057614484558,0.0,0.6666666666666666,0,0,1,0,1630,144.008,143.864,USDJPY,16
2025-06-02_0300,0300,PULLBACK,SELL,2025-06-02 04:20:00,2025-06-02 10:10:00,143.564,143.112,143.79,143.112,0.2259999999999991,0.4519999999999982,2.0,TP_HIT,0.001999999999981128,0.7419354838709283,0.029113193799900305,0.2259999999999991,143.677,-0.11299999999999955,3.2897908994197635,0,0.06869737527690888,,1.1845735787353966,,,,,143.54823216261315,143.6175166032602,143.71972643664097,143.8747512573295,144.15181467741033,0.07306663306560206,0.05091503067139726,1.1579074994126972,0.0,0.0,0,0,0,0,0300,143.79,143.564,USDJPY,4
2025-06-03_0300,0300,PULLBACK,BUY,2025-06-03 03:25:00,2025-06-03 04:35:00,142.68,143.20800000000003,142.416,143.20800000000003,0.26400000000001,0.52800000000002,2.0,TP_HIT,0.03299999999998704,0.6888888888886784,0.4547906466748375,0.26400000000001,142.548,0.132000000000005,3.6383251734002666,0,0.0725608590265954,,1.6165058087531494,,,,,142.60645314617125,142.57268850186642,142.60802344734856,142.83351783361658,143.89258206821341,0.06509682300219889,0.045634585134175655,1.3582107223560616,0.0,0.3333333333333333,0,0,0,0,0300,142.68,142.416,USDJPY,3
2025-06-03_1000,1000,PULLBACK,SELL,2025-06-03 10:45:00,2025-06-03 13:25:00,142.758,142.968,142.968,142.33800000000005,0.20999999999997954,-0.20999999999997954,-1.0,SL_HIT,0.056000000000011596,0.8210526315789883,0.6376472564809161,0.20999999999997954,142.863,-0.10499999999998977,2.3911772118027073,0,0.0878228510055349,,1.17997924589487,,,,,142.76584374210458,142.83011085816193,142.90140774472306,142.9107533470137,143.83151822933212,0.08009239033320731,0.05608200257203989,1.0203870242244135,0.0,0.0,0,0,0,0,1000,142.968,142.758,USDJPY,10
2025-06-04_1000,1000,PULLBACK,BUY,2025-06-04 11:30:00,2025-06-04 13:50:00,143.967,144.29500000000004,143.803,144.29500000000004,0.1640000000000157,0.3280000000000314,2.0,TP_HIT,0.00899999999998613,0.7288135593221727,0.13806240388013963,0.1640000000000157,143.885,0.08200000000002206,2.5158038040422177,1,0.06518791319756809,,0.8500596506139249,,,,,144.03118427498163,144.00945974675037,144.01494044086783,143.87432675043803,143.8189490439524,0.07675978443954753,0.05330947811259716,1.0426064376774273,0.0,0.6666666666666666,0,0,1,1,1000,143.967,143.803,USDJPY,11
2025-06-05_0300,0300,BREAKOUT,BUY,2025-06-05 05:15:00,2025-06-05 06:35:00,142.868,142.808,142.7228,143.15839999999997,0.14519999999999414,-0.060000000000002274,-0.4132231404959001,FILTER_EXIT,0.025999999999982037,0.12499999999991118,0.34863959520062116,0.21600000000000819,142.734,0.13399999999998613,2.896390483207271,0,0.07457557993382995,0.6203703703702826,0.8515139842279146,0.6666666666666666,0.0,1.4876033057852405,1.1983471074381102,142.86907035203046,142.82290827271328,142.78458949207598,143.04544767724954,143.7014992196604,0.07457557993382995,0.055574175663600796,0.8515139842279146,0.0,0.6666666666666666,0,0,0,0,0300,142.842,142.626,USDJPY,5
2025-06-05_1000,1000,PULLBACK,SELL,2025-06-05 10:30:00,2025-06-05 10:40:00,143.098,143.246,143.246,142.80200000000002,0.14799999999999613,-0.14799999999999613,-1.0,SL_HIT,0.01300000000000523,0.4098360655738163,0.1960476103350615,0.14799999999999613,143.17200000000003,-0.07400000000001228,2.231926640736667,1,0.06631042315581996,,1.120171457577469,,,,,143.13626011221285,143.1236016615547,143.0576867175057,143.03849122654637,143.67433924312627,0.06729094005925944,0.04700565125860741,1.0994263446719248,0.0,0.6666666666666666,0,0,1,0,1000,143.246,143.098,USDJPY,10
2025-06-05_1630,1630,PULLBACK,BUY,2025-06-05 17:15:00,2025-06-05 18:05:00,143.134,143.56999999999996,142.916,143.56999999999996,0.2179999999999893,0.4359999999999786,2.0,TP_HIT,0.01500000000001478,1.0,0.10874321770586318,0.2179999999999893,143.02499999999998,0.10900000000000887,1.58040143065691,1,0.13793963721570118,,0.9157511720386379,,,,,143.1048377607801,143.11951629315627,143.1462094304697,143.11617014300847,143.645118065376,0.1242611505075252,0.0868188046333153,0.7991346357768144,0.0,0.0,0,0,1,0,1630,143.134,142.916,USDJPY,17
2025-06-06_0300,0300,PULLBACK,BUY,2025-06-06 03:40:00,2025-06-06 05:20:00,143.635,143.86699999999996,143.519,143.86699999999996,0.11599999999998545,0.2319999999999709,2.0,TP_HIT,0.0030000000000143245,0.15217391304361258,0.051991620316580514,0.11599999999998545,143.577,0.057999999999992724,2.010342652231262,1,0.05770160617705546,,1.0935615512869563,,,,,143.6185248852909,143.57827604563093,143.5580954580072,143.4513117836954,143.64177749298824,0.056069206417433175,0.03902828593126496,1.0439846064025076,0.0,1.0,0,0,1,1,0300,143.635,143.519,USDJPY,3
