WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode
2025-08-28_1630,1630,PULLBACK,BUY,2025-08-28 17:25:00,2025-08-28 19:30:00,21632.72,21704.520000000004,21596.82,21704.520000000004,35.900000000001455,71.80000000000291,2.0,TP_HIT,24.12999999999738,0.7483697736861763,0.8890832295798027,35.900000000001455,21614.77,17.950000000000728,1.3227554057985773,1,27.140316223714702,21647.841803859872,21633.283643759383,21611.16237400642,21545.878363072447,21234.088361944367,22.479715734930526,0.10393350638048156,0.8502123964440581,0.0,1.0,0,0,1,1,1630,21632.72,21596.82,pullback_ema
2025-09-04_1630,1630,PULLBACK,BUY,2025-09-04 17:30:00,2025-09-04 20:10:00,21567.5,21626.160000000003,21538.17,21626.160000000003,29.330000000001746,58.66000000000349,2.0,TP_HIT,8.5,0.720488466757154,0.5149947022509175,29.330000000001746,21552.835,14.665000000000873,1.7770346608259189,1,16.505024154323436,21556.44863180675,21536.885383546694,21499.61501985012,21429.645180859876,21283.20341791181,16.32168760041378,0.07570050559376214,0.7670816119508905,0.5,1.0,0,1,1,1,1630,21567.5,21538.17,pullback_ema
2025-09-05_1630,1630,PULLBACK,BUY,2025-09-05 17:45:00,2025-09-08 15:30:00,21659.18,21775.14,21601.2,21775.14,57.97999999999956,115.95999999999913,2.0,TP_HIT,11.790000000000873,0.9399038461538546,0.3754029132983807,57.97999999999956,21630.190000000002,28.989999999997963,1.8461290002577047,1,31.406256004811162,21648.949382798193,21653.49192211631,21652.544347232804,21548.386421976513,21309.586942231675,30.073854510280576,0.13882987238835517,0.8763703554126046,0.0,0.6666666666666666,0,0,1,1,1630,21659.18,21601.2,pullback_ema
2025-09-09_1630,1630,PULLBACK,BUY,2025-09-09 17:00:00,2025-09-09 21:20:00,21776.49,21857.710000000003,21735.88,21857.710000000003,40.61000000000058,81.22000000000116,2.0,TP_HIT,8.68999999999869,0.9361064891847487,0.3652989982391007,40.61000000000058,21756.185,20.30500000000029,1.7071107386067121,1,23.788732084917427,21782.1203133951,21793.433321693137,21801.352386865387,21732.395734313646,21375.972002341496,20.820958766005123,0.09560015613975495,1.0468030341552872,0.0,0.3333333333333333,0,0,1,1,1630,21776.49,21735.88,pullback_ema
2025-09-11_1630,1630,PULLBACK,BUY,2025-09-11 17:45:00,2025-09-12 15:30:00,22018.33,22082.070000000007,21986.46,22082.070000000007,31.87000000000262,63.74000000000524,2.0,TP_HIT,26.37999999999738,0.9736644093302943,1.5993953147346556,31.87000000000262,22002.395,15.93500000000131,1.932249002297298,1,16.493733448490126,22025.410282583623,22004.900606617513,21966.682157023468,21887.205646783917,21449.490618692384,13.474091874043083,0.0612015010664681,0.738292353099706,0.5,1.0,0,1,1,1,1630,22018.33,21986.46,pullback_ema
2025-09-12_1630,1630,PULLBACK,BUY,2025-09-12 17:20:00,2025-09-12 17:45:00,22124.88,22111.45,22111.45,22151.74,13.430000000000291,-13.430000000000291,-1.0,SL_HIT,5.559999999997672,0.6532507739937011,0.45945052709761774,13.430000000000291,22118.165,6.7150000000001455,1.1097878739071445,1,12.101411734404996,22125.568003473225,22109.20073976454,22078.186903132068,21978.41496237927,21492.656802850077,11.519921459271979,0.05208205991047421,0.8647044206247524,0.0,1.0,0,0,1,1,1630,22124.88,22111.45,pullback_ema
2025-09-19_1630,1630,PULLBACK,BUY,2025-09-19 18:20:00,2025-09-19 21:55:00,22571.41,22624.87,22544.68,22624.87,26.729999999999563,53.45999999999913,2.0,TP_HIT,1.2299999999995634,0.04075235109751474,0.11379869288535878,26.729999999999563,22558.045,13.3650000000016,2.4730398868509513,1,10.808560000233658,22555.52613042731,22544.68498059558,22530.84981224974,22431.57948668706,21763.501298425144,10.87408533353574,0.04816627347959279,0.7780257267472361,0.0,1.0,0,0,1,1,1630,22571.41,22544.68,pullback_ema
2025-09-22_1630,1630,PULLBACK,BUY,2025-09-22 17:05:00,2025-09-22 18:15:00,22692.3,22730.66,22673.12,22730.66,19.18000000000029,38.36000000000058,2.0,TP_HIT,1.4000000000014552,0.6810810810794122,0.12562610503461002,19.18000000000029,22682.71,9.590000000000146,1.7210776389723947,1,11.144180579472353,22687.7719527873,22663.663181750162,22626.81726394647,22516.78624237728,21821.96817873325,9.195059388253341,0.0405098497918276,0.7012070412654023,0.0,1.0,0,0,1,1,1630,22692.3,22673.12,pullback_ema
2025-09-23_1630,1630,PULLBACK,BUY,2025-09-23 17:25:00,2025-09-23 17:40:00,22738.31,22715.32,22715.32,22784.290000000005,22.9900000000016,-22.9900000000016,-1.0,SL_HIT,2.889999999999418,0.842544316997041,0.21676228357260108,22.9900000000016,22726.815000000002,11.494999999998981,1.7243477160330276,1,13.332577754614116,22728.47871472481,22731.4134054057,22737.947668021796,22645.834751543396,21886.18359220835,13.550900720665723,0.059614737194201003,0.820921121028368,0.5,0.3333333333333333,0,1,1,1,1630,22738.31,22715.32,pullback_ema
2025-09-24_1630,1630,PULLBACK,BUY,2025-09-24 16:50:00,2025-09-24 16:55:00,22583.14,22557.97,22557.97,22633.479999999996,25.169999999998254,-25.169999999998254,-1.0,SL_HIT,1.6700000000018917,0.8468208092486746,0.08720708121425598,25.169999999998254,22570.555,12.584999999999127,1.3143725953054994,0,19.149821055229772,22573.87372329754,22574.357631189945,22593.428302534237,22625.32986947053,21928.319781452727,19.16984491453237,0.08492709109526429,0.9445278863918993,0.0,0.3333333333333333,0,0,0,1,1630,22583.14,22557.97,pullback_ema
2025-09-25_1630,1630,PULLBACK,BUY,2025-09-25 16:50:00,2025-09-25 17:05:00,22403.3,22371.01,22371.01,22467.88,32.29000000000087,-32.29000000000087,-1.0,SL_HIT,11.25,0.7603048146865778,0.3376537611496129,32.29000000000087,22387.155,16.145000000000437,0.9691413286685595,0,33.31815396249999,22379.623472268275,22377.180425257524,22414.67144493333,22524.607559736494,21962.545180307465,32.66240010083303,0.14587830329485232,0.874656927688459,0.0,0.6666666666666666,0,0,0,1,1630,22403.3,22371.01,pullback_ema
2025-09-30_1630,1630,PULLBACK,BUY,2025-09-30 17:15:00,2025-09-30 17:25:00,22561.51,22522.62,22522.62,22639.289999999997,38.88999999999942,-38.88999999999942,-1.0,SL_HIT,25.040000000000873,0.8339589950909665,0.8278729366574706,38.88999999999942,22542.065,19.44499999999971,1.2857818892415107,1,30.246187417479355,22577.034770423117,22567.441000854033,22568.685954240827,22534.068766774875,22075.555531977534,23.563016024351235,0.10444358562812929,0.8334957738722611,0.0,0.6666666666666666,0,0,1,1,1630,22561.51,22522.62,pullback_ema
2025-10-01_1630,1630,PULLBACK,BUY,2025-10-01 17:05:00,2025-10-01 18:55:00,22655.98,22714.38,22626.78,22714.38,29.200000000000728,58.400000000001455,2.0,TP_HIT,0.1500000000014552,0.08974358974370933,0.007834303167835044,29.200000000000728,22641.379999999997,14.600000000002183,1.525077683323798,1,19.146565659764565,22643.602861055468,22624.948284916296,22601.587045960958,22560.32183648851,22111.856652380193,18.585690238462934,0.0820266934935539,0.6198224217067451,0.5,1.0,1,0,1,1,1630,22655.98,22626.78,pullback_ema
2025-10-03_1630,1630,PULLBACK,BUY,2025-10-03 17:50:00,2025-10-03 19:00:00,22892.78,22859.07,22859.07,22960.199999999997,33.70999999999913,-33.70999999999913,-1.0,SL_HIT,1.860000000000582,0.7802325581394004,0.11932808747409737,33.70999999999913,22875.925,16.854999999999563,2.162661198252935,1,15.587277391036151,22895.1280863265,22887.16534356247,22868.678789732116,22774.69785806097,22206.29644761797,12.144996118461199,0.05304258440176811,0.7070041000723949,0.0,1.0,0,0,1,1,1630,22892.78,22859.07,pullback_ema
2025-10-09_1630,1630,PULLBACK,BUY,2025-10-09 18:20:00,2025-10-09 19:15:00,22975.6,22929.87,22929.87,23067.059999999998,45.72999999999956,-45.72999999999956,-1.0,SL_HIT,27.710000000002765,1.0,2.1083049762906696,45.72999999999956,22952.735,22.864999999997963,3.479349930197105,1,13.143259780544396,22984.8717117232,22981.732640257593,22983.264131589967,22936.057171538665,22390.542395886052,14.148492901830787,0.06159201587471845,0.8695960267351576,0.0,0.6666666666666666,0,0,1,1,1630,22975.6,22929.87,pullback_ema
2025-10-10_1630,1630,PULLBACK,BUY,2025-10-10 16:55:00,2025-10-10 17:00:00,23078.9,23059.78,23059.78,23117.140000000007,19.12000000000262,-19.12000000000262,-1.0,SL_HIT,9.809999999997672,0.8512467755803995,0.5358686247096096,19.12000000000262,23069.34,9.56000000000131,1.0444248832264598,1,18.306725842203896,23045.40930313934,23047.57199192323,23022.323614830515,22966.8787252848,22421.241759504523,40.71358518814368,0.1774998536796856,2.1691009533013608,0.0,0.6666666666666666,0,0,0,1,1630,23078.9,23059.78,pullback_ema
2025-10-13_1630,1630,PULLBACK,BUY,2025-10-13 17:25:00,2025-10-14 15:30:00,22639.42,22376.06,22579.28,22759.699999999997,60.13999999999942,-263.35999999999694,-4.379115397406044,FILTER_EXIT,4.620000000002619,1.0,0.13675928047435293,60.13999999999942,22609.35,30.06999999999971,1.7802387722343815,0,33.78198528083824,22600.80903716635,22571.624737951457,22547.128120492485,22711.410978495478,22428.30014580825,31.1403872433933,0.13760392410841718,0.6606553768852452,1.0,1.0,1,1,0,1,1630,22639.42,22579.28,pullback_ema
