<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XAUUSD,5,20251010,195000,3988.305,3989.845,3986.875,3989.255,0,0
XAUUSD,5,20251010,195500,3989.365,3991.315,3988.205,3989.895,0,0
XAUUSD,5,20251010,200000,3989.76,3990.425,3984.375,3989.135,0,0
XAUUSD,5,20251010,200500,3989.835,3993.065,3988.725,3993.065,0,0
XAUUSD,5,20251010,201000,3993.285,3996.475,3991.195,3996.475,0,0
XAUUSD,5,20251010,201500,3995.975,3999.925,3995.725,3999.765,0,0
XAUUSD,5,20251010,202000,3999.755,4009.075,3998.905,4006.695,0,0
XAUUSD,5,20251010,202500,4006.675,4008.715,4003.175,4003.695,0,0
XAUUSD,5,20251010,203000,4003.875,4004.155,3995.535,3995.535,0,0
XAUUSD,5,20251010,203500,3996.265,3998.535,3996.115,3996.625,0,0
XAUUSD,5,20251010,204000,3996.245,3997.535,3993.355,3995.465,0,0
XAUUSD,5,20251010,204500,3995.525,3998.905,3995.505,3998.905,0,0
XAUUSD,5,20251010,205000,4000.195,4003.875,3998.625,4000.375,0,0
XAUUSD,5,20251010,205500,4000.125,4000.125,3998.635,3999.255,0,0
XAUUSD,5,20251010,210000,3999.25,4000.675,3998.165,3998.415,0,0
XAUUSD,5,20251010,210500,3999.245,4002.645,3996.295,3999.535,0,0
XAUUSD,5,20251010,211000,4000.585,4005.045,4000.585,4004.935,0,0
XAUUSD,5,20251010,211500,4005.145,4006.665,4002.425,4005.635,0,0
XAUUSD,5,20251010,212000,4005.855,4008.485,4005.855,4008.365,0,0
XAUUSD,5,20251010,212500,4008.525,4008.555,4004.845,4005.715,0,0
XAUUSD,5,20251010,213000,4005.465,4009.475,4005.465,4008.615,0,0
XAUUSD,5,20251010,213500,4008.915,4012.065,4006.735,4010.625,0,0
XAUUSD,5,20251010,214000,4011.185,4016.725,4011.185,4016.685,0,0
XAUUSD,5,20251010,214500,4017.905,4018.055,4012.515,4014.535,0,0
XAUUSD,5,20251010,215000,4014.495,4017.675,4012.325,4016.495,0,0
XAUUSD,5,20251010,215500,4017.025,4021.215,4009.975,4010.785,0,0
XAUUSD,5,20251010,220000,4011.34,4011.34,4010.675,4010.675,0,0
XAUUSD,5,20251013,000000,3994.32,4030.445,3994.32,4015.625,0,0
XAUUSD,5,20251013,000500,4012.975,4019.335,4009.09,4014.955,0,0
XAUUSD,5,20251013,001000,4015.485,4027.455,4013.805,4021.875,0,0
XAUUSD,5,20251013,001500,4021.235,4029.615,4019.865,4027.805,0,0
XAUUSD,5,20251013,002000,4027.605,4040.295,4027.315,4040.295,0,0
XAUUSD,5,20251013,002500,4039.625,4044.895,4036.835,4040.385,0,0
XAUUSD,5,20251013,003000,4040.325,4040.325,4033.335,4037.315,0,0
XAUUSD,5,20251013,003500,4037.445,4037.885,4034.045,4035.035,0,0
XAUUSD,5,20251013,004000,4035.375,4037.765,4035.365,4037.385,0,0
XAUUSD,5,20251013,004500,4036.025,4037.575,4032.985,4036.745,0,0
XAUUSD,5,20251013,005000,4036.825,4038.875,4036.695,4037.585,0,0
XAUUSD,5,20251013,005500,4037.695,4042.915,4037.225,4042.915,0,0
XAUUSD,5,20251013,010000,4042.83,4050.745,4041.245,4050.745,0,0
XAUUSD,5,20251013,010500,4050.475,4059.955,4048.105,4059.605,0,0
XAUUSD,5,20251013,011000,4059.695,4059.695,4044.095,4047.775,0,0
XAUUSD,5,20251013,011500,4049.715,4054.405,4049.715,4051.105,0,0
XAUUSD,5,20251013,012000,4051.125,4051.125,4046.425,4048.385,0,0
XAUUSD,5,20251013,012500,4049.985,4053.465,4047.615,4049.785,0,0
XAUUSD,5,20251013,013000,4049.125,4049.725,4041.625,4041.625,0,0
XAUUSD,5,20251013,013500,4041.775,4045.545,4040.635,4042.685,0,0
XAUUSD,5,20251013,014000,4042.665,4042.665,4036.965,4039.135,0,0
XAUUSD,5,20251013,014500,4039.025,4044.955,4038.445,4042.725,0,0
XAUUSD,5,20251013,015000,4042.065,4042.065,4036.805,4036.985,0,0
XAUUSD,5,20251013,015500,4036.895,4037.585,4032.395,4034.905,0,0
XAUUSD,5,20251013,020000,4035.34,4036.095,4031.165,4032.575,0,0
XAUUSD,5,20251013,020500,4032.515,4032.545,4025.945,4027.375,0,0
XAUUSD,5,20251013,021000,4026.565,4033.575,4025.485,4032.085,0,0
XAUUSD,5,20251013,021500,4032.315,4032.795,4026.785,4026.785,0,0
XAUUSD,5,20251013,022000,4026.165,4037.365,4024.745,4033.445,0,0
XAUUSD,5,20251013,022500,4034.075,4041.325,4032.645,4040.755,0,0
XAUUSD,5,20251013,023000,4040.515,4040.905,4037.845,4039.895,0,0
XAUUSD,5,20251013,023500,4039.745,4052.995,4039.615,4052.995,0,0
XAUUSD,5,20251013,024000,4052.175,4056.655,4047.455,4056.655,0,0
XAUUSD,5,20251013,024500,4057.185,4058.805,4043.025,4046.685,0,0
XAUUSD,5,20251013,025000,4046.385,4051.065,4045.805,4047.665,0,0
XAUUSD,5,20251013,025500,4048.095,4050.015,4043.275,4043.475,0,0
XAUUSD,5,20251013,030000,4043.51,4043.805,4036.775,4043.805,0,0
XAUUSD,5,20251013,030500,4042.725,4049.795,4042.725,4049.795,0,0
XAUUSD,5,20251013,031000,4049.585,4053.365,4044.035,4044.035,0,0
XAUUSD,5,20251013,031500,4045.285,4046.945,4038.445,4043.295,0,0
XAUUSD,5,20251013,032000,4043.895,4045.135,4041.165,4041.165,0,0
XAUUSD,5,20251013,032500,4040.635,4043.645,4038.875,4042.865,0,0
XAUUSD,5,20251013,033000,4042.185,4048.305,4041.675,4047.175,0,0
XAUUSD,5,20251013,033500,4047.045,4051.915,4044.345,4051.915,0,0
XAUUSD,5,20251013,034000,4051.945,4052.735,4046.385,4049.235,0,0
XAUUSD,5,20251013,034500,4050.215,4050.635,4046.045,4046.605,0,0
XAUUSD,5,20251013,035000,4046.985,4051.705,4046.985,4050.595,0,0
XAUUSD,5,20251013,035500,4050.935,4054.975,4050.305,4053.025,0,0
XAUUSD,5,20251013,040000,4053.01,4055.675,4047.975,4048.265,0,0
XAUUSD,5,20251013,040500,4048.255,4051.035,4043.645,4046.085,0,0
XAUUSD,5,20251013,041000,4046.115,4052.725,4046.115,4050.065,0,0
XAUUSD,5,20251013,041500,4049.565,4050.265,4047.645,4048.755,0,0
XAUUSD,5,20251013,042000,4048.555,4051.045,4047.345,4050.495,0,0
XAUUSD,5,20251013,042500,4050.335,4050.335,4046.405,4046.575,0,0
XAUUSD,5,20251013,043000,4045.955,4047.855,4044.805,4045.725,0,0
XAUUSD,5,20251013,043500,4046.245,4048.895,4043.395,4047.455,0,0
XAUUSD,5,20251013,044000,4047.925,4050.815,4045.225,4047.565,0,0
XAUUSD,5,20251013,044500,4047.795,4048.835,4046.375,4046.375,0,0
XAUUSD,5,20251013,045000,4046.545,4046.545,4041.995,4043.265,0,0
XAUUSD,5,20251013,045500,4043.645,4048.855,4043.645,4048.415,0,0
XAUUSD,5,20251013,050000,4048.16,4050.285,4046.905,4050.285,0,0
XAUUSD,5,20251013,050500,4048.305,4049.435,4046.505,4048.045,0,0
XAUUSD,5,20251013,051000,4048.415,4050.205,4048.055,4050.165,0,0
XAUUSD,5,20251013,051500,4050.145,4050.615,4049.165,4049.895,0,0
XAUUSD,5,20251013,052000,4049.715,4050.145,4046.865,4047.485,0,0
XAUUSD,5,20251013,052500,4047.525,4052.685,4046.795,4052.025,0,0
XAUUSD,5,20251013,053000,4051.955,4052.035,4050.075,4050.185,0,0
XAUUSD,5,20251013,053500,4050.505,4054.425,4050.505,4053.395,0,0
XAUUSD,5,20251013,054000,4053.245,4055.585,4052.835,4054.965,0,0
XAUUSD,5,20251013,054500,4055.025,4056.245,4050.345,4051.305,0,0
XAUUSD,5,20251013,055000,4051.495,4051.495,4048.555,4049.955,0,0
XAUUSD,5,20251013,055500,4051.355,4052.855,4050.625,4051.885,0,0
XAUUSD,5,20251013,060000,4051.79,4053.075,4051.505,4053.075,0,0
XAUUSD,5,20251013,060500,4052.685,4053.895,4052.115,4053.595,0,0
XAUUSD,5,20251013,061000,4053.665,4054.705,4052.685,4052.945,0,0
XAUUSD,5,20251013,061500,4053.225,4057.215,4053.035,4055.615,0,0
XAUUSD,5,20251013,062000,4055.245,4055.745,4053.195,4054.995,0,0
XAUUSD,5,20251013,062500,4054.915,4056.825,4054.825,4056.675,0,0
XAUUSD,5,20251013,063000,4056.785,4058.395,4055.935,4056.355,0,0
XAUUSD,5,20251013,063500,4056.385,4059.135,4056.385,4058.625,0,0
XAUUSD,5,20251013,064000,4058.765,4059.145,4056.265,4057.615,0,0
XAUUSD,5,20251013,064500,4057.215,4057.425,4055.985,4056.355,0,0
XAUUSD,5,20251013,065000,4056.395,4057.625,4055.835,4057.025,0,0
XAUUSD,5,20251013,065500,4056.995,4057.435,4055.915,4056.715,0,0
XAUUSD,5,20251013,070000,4056.78,4059.745,4055.905,4059.705,0,0
XAUUSD,5,20251013,070500,4061.485,4065.515,4059.655,4064.965,0,0
XAUUSD,5,20251013,071000,4065.205,4065.205,4060.365,4063.105,0,0
XAUUSD,5,20251013,071500,4063.195,4068.085,4062.555,4067.465,0,0
XAUUSD,5,20251013,072000,4067.785,4071.345,4067.785,4071.235,0,0
XAUUSD,5,20251013,072500,4070.915,4074.045,4070.595,4071.565,0,0
XAUUSD,5,20251013,073000,4069.925,4077.635,4069.155,4075.985,0,0
XAUUSD,5,20251013,073500,4075.765,4077.965,4073.575,4076.335,0,0
XAUUSD,5,20251013,074000,4075.745,4077.555,4074.595,4075.605,0,0
XAUUSD,5,20251013,074500,4075.565,4076.185,4073.035,4073.035,0,0
XAUUSD,5,20251013,075000,4072.645,4073.805,4069.665,4072.535,0,0
XAUUSD,5,20251013,075500,4071.965,4071.985,4062.265,4063.925,0,0
XAUUSD,5,20251013,080000,4063.9,4067.395,4063.665,4064.135,0,0
XAUUSD,5,20251013,080500,4063.745,4064.975,4059.755,4063.785,0,0
XAUUSD,5,20251013,081000,4064.365,4066.315,4064.185,4064.655,0,0
XAUUSD,5,20251013,081500,4066.525,4068.135,4064.665,4067.435,0,0
XAUUSD,5,20251013,082000,4067.835,4071.605,4066.915,4070.115,0,0
XAUUSD,5,20251013,082500,4069.755,4070.175,4066.585,4068.405,0,0
XAUUSD,5,20251013,083000,4068.965,4073.575,4068.045,4069.885,0,0
XAUUSD,5,20251013,083500,4069.285,4070.305,4067.675,4068.045,0,0
XAUUSD,5,20251013,084000,4068.215,4069.995,4067.375,4069.845,0,0
XAUUSD,5,20251013,084500,4069.965,4070.675,4068.245,4068.345,0,0
XAUUSD,5,20251013,085000,4068.325,4070.605,4066.915,4069.115,0,0
XAUUSD,5,20251013,085500,4069.215,4070.245,4068.335,4070.045,0,0
XAUUSD,5,20251013,090000,4069.34,4069.565,4066.795,4066.915,0,0
XAUUSD,5,20251013,090500,4067.035,4069.275,4066.955,4068.405,0,0
XAUUSD,5,20251013,091000,4068.405,4073.125,4068.405,4072.595,0,0
XAUUSD,5,20251013,091500,4071.515,4071.885,4068.445,4069.765,0,0
XAUUSD,5,20251013,092000,4069.735,4074.665,4069.735,4073.955,0,0
XAUUSD,5,20251013,092500,4073.745,4076.115,4073.745,4074.865,0,0
XAUUSD,5,20251013,093000,4074.145,4074.845,4068.255,4069.875,0,0
XAUUSD,5,20251013,093500,4069.745,4073.205,4068.995,4072.225,0,0
XAUUSD,5,20251013,094000,4072.195,4075.705,4071.435,4075.265,0,0
XAUUSD,5,20251013,094500,4075.325,4077.685,4074.195,4075.625,0,0
XAUUSD,5,20251013,095000,4075.735,4076.755,4073.335,4073.345,0,0
XAUUSD,5,20251013,095500,4073.305,4073.575,4069.625,4071.145,0,0
XAUUSD,5,20251013,100000,4071.08,4073.545,4070.235,4073.545,0,0
XAUUSD,5,20251013,100500,4073.435,4076.255,4073.345,4075.055,0,0
XAUUSD,5,20251013,101000,4075.095,4076.235,4072.875,4075.625,0,0
XAUUSD,5,20251013,101500,4075.625,4075.625,4070.645,4071.995,0,0
XAUUSD,5,20251013,102000,4071.525,4074.875,4071.525,4074.365,0,0
XAUUSD,5,20251013,102500,4074.535,4075.895,4071.645,4072.985,0,0
XAUUSD,5,20251013,103000,4073.535,4073.535,4070.085,4071.635,0,0
XAUUSD,5,20251013,103500,4071.765,4071.765,4069.235,4070.215,0,0
XAUUSD,5,20251013,104000,4070.005,4074.035,4069.725,4074.035,0,0
XAUUSD,5,20251013,104500,4074.175,4077.175,4073.295,4077.035,0,0
XAUUSD,5,20251013,105000,4077.365,4079.145,4075.325,4078.605,0,0
XAUUSD,5,20251013,105500,4078.715,4078.825,4077.035,4077.605,0,0
XAUUSD,5,20251013,110000,4077.77,4079.645,4077.585,4079.085,0,0
XAUUSD,5,20251013,110500,4079.185,4079.795,4077.815,4078.555,0,0
XAUUSD,5,20251013,111000,4078.365,4078.515,4075.375,4076.205,0,0
XAUUSD,5,20251013,111500,4076.165,4076.545,4075.175,4076.085,0,0
XAUUSD,5,20251013,112000,4076.045,4076.045,4072.695,4073.945,0,0
XAUUSD,5,20251013,112500,4073.825,4073.825,4071.265,4071.805,0,0
XAUUSD,5,20251013,113000,4071.405,4072.325,4070.445,4071.615,0,0
XAUUSD,5,20251013,113500,4070.935,4072.935,4070.545,4072.175,0,0
XAUUSD,5,20251013,114000,4072.185,4074.445,4071.955,4073.335,0,0
XAUUSD,5,20251013,114500,4073.085,4075.505,4073.085,4075.135,0,0
XAUUSD,5,20251013,115000,4075.425,4079.305,4074.935,4079.305,0,0
XAUUSD,5,20251013,115500,4079.115,4079.405,4077.485,4077.735,0,0
XAUUSD,5,20251013,120000,4077.64,4077.64,4072.455,4077.125,0,0
XAUUSD,5,20251013,120500,4077.075,4077.455,4074.255,4074.255,0,0
XAUUSD,5,20251013,121000,4074.675,4074.675,4071.665,4071.665,0,0
XAUUSD,5,20251013,121500,4071.535,4074.065,4071.535,4073.255,0,0
XAUUSD,5,20251013,122000,4072.985,4073.415,4072.365,4072.745,0,0
XAUUSD,5,20251013,122500,4073.055,4076.315,4073.035,4076.305,0,0
XAUUSD,5,20251013,123000,4076.525,4076.655,4073.855,4075.455,0,0
XAUUSD,5,20251013,123500,4075.435,4079.415,4075.435,4078.465,0,0
XAUUSD,5,20251013,124000,4077.835,4080.065,4077.835,4077.955,0,0
XAUUSD,5,20251013,124500,4077.885,4081.435,4077.885,4081.435,0,0
XAUUSD,5,20251013,125000,4081.015,4084.975,4080.975,4081.725,0,0
XAUUSD,5,20251013,125500,4081.885,4082.235,4080.945,4081.185,0,0
XAUUSD,5,20251013,130000,4081.17,4082.325,4077.555,4078.865,0,0
XAUUSD,5,20251013,130500,4078.615,4082.625,4078.615,4079.915,0,0
XAUUSD,5,20251013,131000,4079.805,4084.565,4079.805,4082.295,0,0
XAUUSD,5,20251013,131500,4082.325,4084.735,4082.315,4084.385,0,0
XAUUSD,5,20251013,132000,4084.045,4084.535,4080.995,4082.185,0,0
XAUUSD,5,20251013,132500,4081.975,4082.325,4080.475,4080.975,0,0
XAUUSD,5,20251013,133000,4081.445,4081.445,4077.085,4078.225,0,0
XAUUSD,5,20251013,133500,4078.515,4079.005,4076.715,4076.715,0,0
XAUUSD,5,20251013,134000,4076.835,4078.425,4076.545,4077.175,0,0
XAUUSD,5,20251013,134500,4077.305,4078.085,4075.785,4076.455,0,0
XAUUSD,5,20251013,135000,4076.565,4076.885,4074.575,4074.575,0,0
XAUUSD,5,20251013,135500,4074.605,4075.895,4073.955,4074.025,0,0
XAUUSD,5,20251013,140000,4074.04,4075.795,4073.425,4074.535,0,0
XAUUSD,5,20251013,140500,4074.465,4075.815,4073.995,4075.815,0,0
XAUUSD,5,20251013,141000,4075.615,4076.905,4073.925,4074.855,0,0
XAUUSD,5,20251013,141500,4075.535,4078.285,4074.025,4078.095,0,0
XAUUSD,5,20251013,142000,4077.485,4081.885,4077.485,4080.465,0,0
XAUUSD,5,20251013,142500,4080.445,4084.195,4080.445,4083.975,0,0
XAUUSD,5,20251013,143000,4083.885,4085.875,4082.015,4083.155,0,0
XAUUSD,5,20251013,143500,4082.865,4083.075,4077.555,4079.945,0,0
XAUUSD,5,20251013,144000,4080.745,4081.615,4077.365,4078.345,0,0
XAUUSD,5,20251013,144500,4078.075,4078.915,4076.235,4076.445,0,0
XAUUSD,5,20251013,145000,4076.025,4078.175,4075.595,4077.325,0,0
XAUUSD,5,20251013,145500,4077.395,4081.025,4076.345,4080.825,0,0
XAUUSD,5,20251013,150000,4080.73,4082.955,4078.765,4081.965,0,0
XAUUSD,5,20251013,150500,4082.575,4085.595,4082.455,4085.595,0,0
XAUUSD,5,20251013,151000,4086.135,4088.045,4086.115,4087.675,0,0
XAUUSD,5,20251013,151500,4088.285,4089.885,4086.455,4087.635,0,0
XAUUSD,5,20251013,152000,4087.455,4090.805,4084.255,4090.805,0,0
XAUUSD,5,20251013,152500,4091.515,4092.905,4090.795,4091.315,0,0
XAUUSD,5,20251013,153000,4091.715,4093.225,4082.445,4087.045,0,0
XAUUSD,5,20251013,153500,4089.245,4089.245,4083.665,4088.035,0,0
XAUUSD,5,20251013,154000,4088.245,4089.515,4082.745,4084.915,0,0
XAUUSD,5,20251013,154500,4086.535,4093.035,4086.535,4092.585,0,0
XAUUSD,5,20251013,155000,4092.225,4095.235,4092.095,4095.225,0,0
XAUUSD,5,20251013,155500,4095.505,4095.505,4091.805,4094.085,0,0
XAUUSD,5,20251013,160000,4094.12,4096.185,4092.795,4094.805,0,0
XAUUSD,5,20251013,160500,4095.205,4095.365,4091.645,4094.905,0,0
XAUUSD,5,20251013,161000,4094.115,4096.175,4092.315,4092.315,0,0
XAUUSD,5,20251013,161500,4092.855,4094.475,4090.985,4094.475,0,0
XAUUSD,5,20251013,162000,4094.285,4096.615,4093.855,4094.465,0,0
XAUUSD,5,20251013,162500,4094.595,4096.325,4094.355,4094.705,0,0
XAUUSD,5,20251013,163000,4095.435,4098.305,4095.435,4097.365,0,0
XAUUSD,5,20251013,163500,4097.295,4099.635,4096.455,4098.245,0,0
XAUUSD,5,20251013,164000,4098.225,4098.535,4095.555,4097.345,0,0
XAUUSD,5,20251013,164500,4097.495,4100.385,4097.495,4099.625,0,0
XAUUSD,5,20251013,165000,4099.675,4103.445,4099.465,4102.075,0,0
XAUUSD,5,20251013,165500,4102.045,4102.045,4097.615,4098.255,0,0
XAUUSD,5,20251013,170000,4098.34,4099.625,4096.895,4099.625,0,0
XAUUSD,5,20251013,170500,4099.305,4099.385,4092.175,4093.405,0,0
XAUUSD,5,20251013,171000,4093.585,4097.855,4093.585,4097.345,0,0
XAUUSD,5,20251013,171500,4097.825,4100.025,4097.795,4099.725,0,0
XAUUSD,5,20251013,172000,4099.715,4100.145,4097.515,4097.515,0,0
XAUUSD,5,20251013,172500,4097.795,4098.725,4093.125,4093.985,0,0
XAUUSD,5,20251013,173000,4093.185,4097.365,4092.835,4094.705,0,0
XAUUSD,5,20251013,173500,4095.305,4098.415,4095.305,4098.355,0,0
XAUUSD,5,20251013,174000,4098.585,4099.935,4098.355,4099.545,0,0
XAUUSD,5,20251013,174500,4099.885,4100.525,4098.545,4098.545,0,0
XAUUSD,5,20251013,175000,4097.795,4102.315,4097.735,4102.085,0,0
XAUUSD,5,20251013,175500,4102.435,4107.355,4102.255,4105.055,0,0
XAUUSD,5,20251013,180000,4104.94,4109.325,4104.94,4107.465,0,0
XAUUSD,5,20251013,180500,4107.545,4112.995,4107.545,4112.565,0,0
XAUUSD,5,20251013,181000,4112.385,4116.565,4112.355,4115.545,0,0
XAUUSD,5,20251013,181500,4115.875,4117.185,4113.435,4114.585,0,0
XAUUSD,5,20251013,182000,4114.655,4114.655,4111.845,4113.315,0,0
XAUUSD,5,20251013,182500,4113.425,4113.915,4109.495,4110.135,0,0
XAUUSD,5,20251013,183000,4109.905,4110.415,4108.835,4110.235,0,0
XAUUSD,5,20251013,183500,4110.465,4111.785,4106.135,4107.265,0,0
XAUUSD,5,20251013,184000,4107.795,4108.425,4105.745,4105.935,0,0
XAUUSD,5,20251013,184500,4106.075,4112.745,4106.075,4112.435,0,0
XAUUSD,5,20251013,185000,4112.215,4112.805,4110.595,4110.595,0,0
XAUUSD,5,20251013,185500,4110.175,4111.355,4104.265,4105.545,0,0
XAUUSD,5,20251013,190000,4105.83,4108.005,4105.125,4106.505,0,0
XAUUSD,5,20251013,190500,4106.605,4107.635,4103.865,4104.855,0,0
XAUUSD,5,20251013,191000,4105.005,4106.525,4102.075,4106.525,0,0
XAUUSD,5,20251013,191500,4106.915,4107.055,4104.485,4105.845,0,0
XAUUSD,5,20251013,192000,4105.875,4112.225,4105.875,4111.025,0,0
XAUUSD,5,20251013,192500,4111.215,4115.295,4111.145,4112.815,0,0
XAUUSD,5,20251013,193000,4112.775,4113.225,4109.695,4109.715,0,0
XAUUSD,5,20251013,193500,4109.495,4110.945,4108.515,4110.385,0,0
XAUUSD,5,20251013,194000,4109.945,4110.725,4107.355,4107.565,0,0
XAUUSD,5,20251013,194500,4107.285,4108.105,4105.045,4105.245,0,0
XAUUSD,5,20251013,195000,4105.945,4106.075,4100.995,4102.575,0,0
XAUUSD,5,20251013,195500,4102.555,4104.435,4100.405,4103.825,0,0
XAUUSD,5,20251013,200000,4104.03,4104.425,4102.585,4103.165,0,0
XAUUSD,5,20251013,200500,4103.335,4103.335,4100.325,4100.325,0,0
XAUUSD,5,20251013,201000,4100.035,4102.105,4099.325,4101.845,0,0
XAUUSD,5,20251013,201500,4102.315,4105.455,4102.315,4103.685,0,0
XAUUSD,5,20251013,202000,4103.825,4106.325,4103.545,4105.995,0,0
XAUUSD,5,20251013,202500,4105.875,4107.475,4104.045,4104.965,0,0
XAUUSD,5,20251013,203000,4104.765,4107.185,4102.845,4105.995,0,0
XAUUSD,5,20251013,203500,4105.665,4106.445,4103.645,4103.765,0,0
XAUUSD,5,20251013,204000,4103.875,4104.415,4101.695,4101.695,0,0
XAUUSD,5,20251013,204500,4101.995,4102.905,4100.965,4102.805,0,0
XAUUSD,5,20251013,205000,4102.685,4104.415,4101.795,4101.915,0,0
XAUUSD,5,20251013,205500,4101.885,4102.425,4100.235,4101.735,0,0
XAUUSD,5,20251013,210000,4101.69,4102.895,4099.195,4100.125,0,0
XAUUSD,5,20251013,210500,4099.295,4099.805,4091.375,4094.085,0,0
XAUUSD,5,20251013,211000,4095.055,4099.585,4095.055,4098.035,0,0
XAUUSD,5,20251013,211500,4098.145,4102.085,4097.895,4101.455,0,0
XAUUSD,5,20251013,212000,4101.515,4104.185,4101.515,4103.755,0,0
XAUUSD,5,20251013,212500,4104.185,4106.625,4104.175,4104.835,0,0
XAUUSD,5,20251013,213000,4104.855,4106.765,4104.695,4106.445,0,0
XAUUSD,5,20251013,213500,4106.415,4106.485,4102.235,4103.105,0,0
XAUUSD,5,20251013,214000,4103.075,4105.275,4103.075,4104.685,0,0
XAUUSD,5,20251013,214500,4105.285,4106.035,4104.555,4105.345,0,0
XAUUSD,5,20251013,215000,4105.105,4109.725,4104.045,4109.725,0,0
XAUUSD,5,20251013,215500,4110.415,4110.865,4108.035,4109.305,0,0
XAUUSD,5,20251013,220000,4109.24,4110.265,4106.235,4106.555,0,0
XAUUSD,5,20251013,220500,4106.425,4108.865,4106.365,4107.205,0,0
XAUUSD,5,20251013,221000,4107.435,4108.885,4106.955,4108.815,0,0
XAUUSD,5,20251013,221500,4108.895,4109.375,4108.045,4108.955,0,0
XAUUSD,5,20251013,222000,4108.615,4110.275,4108.615,4109.995,0,0
XAUUSD,5,20251013,222500,4110.095,4111.175,4110.065,4110.675,0,0
XAUUSD,5,20251013,223000,4110.745,4110.745,4108.875,4108.875,0,0
XAUUSD,5,20251013,223500,4109.135,4109.365,4107.675,4107.755,0,0
XAUUSD,5,20251013,224000,4107.735,4110.195,4107.735,4110.195,0,0
XAUUSD,5,20251013,224500,4110.055,4112.215,4110.035,4111.615,0,0
XAUUSD,5,20251013,225000,4111.415,4112.805,4110.655,4112.245,0,0
XAUUSD,5,20251013,225500,4112.335,4112.335,4109.9,4110.23,0,0
XAUUSD,5,20251014,000000,4109.425,4113.585,4109.425,4112.675,0,0
XAUUSD,5,20251014,000500,4112.985,4112.985,4111.095,4112.685,0,0
XAUUSD,5,20251014,001000,4112.635,4113.615,4112.235,4113.265,0,0
XAUUSD,5,20251014,001500,4112.995,4113.305,4111.345,4111.795,0,0
XAUUSD,5,20251014,002000,4112.015,4113.975,4111.625,4112.715,0,0
XAUUSD,5,20251014,002500,4112.815,4112.815,4109.055,4109.055,0,0
XAUUSD,5,20251014,003000,4109.045,4110.025,4107.025,4108.565,0,0
XAUUSD,5,20251014,003500,4108.395,4109.175,4106.795,4107.375,0,0
XAUUSD,5,20251014,004000,4107.245,4108.535,4106.715,4108.195,0,0
XAUUSD,5,20251014,004500,4108.235,4112.215,4108.235,4111.825,0,0
XAUUSD,5,20251014,005000,4111.775,4114.675,4111.775,4114.235,0,0
XAUUSD,5,20251014,005500,4114.165,4115.665,4114.165,4114.805,0,0
XAUUSD,5,20251014,010000,4115.04,4115.995,4113.445,4114.775,0,0
XAUUSD,5,20251014,010500,4114.925,4116.335,4114.495,4115.695,0,0
XAUUSD,5,20251014,011000,4115.695,4116.275,4114.135,4115.015,0,0
XAUUSD,5,20251014,011500,4114.875,4115.115,4114.015,4114.965,0,0
XAUUSD,5,20251014,012000,4114.945,4114.945,4113.115,4113.475,0,0
XAUUSD,5,20251014,012500,4113.905,4116.645,4113.085,4115.615,0,0
XAUUSD,5,20251014,013000,4115.405,4125.525,4115.265,4125.525,0,0
XAUUSD,5,20251014,013500,4126.315,4131.325,4126.315,4129.715,0,0
XAUUSD,5,20251014,014000,4130.055,4131.535,4127.955,4128.065,0,0
XAUUSD,5,20251014,014500,4129.155,4131.725,4128.125,4131.335,0,0
XAUUSD,5,20251014,015000,4131.755,4132.055,4126.135,4127.055,0,0
XAUUSD,5,20251014,015500,4126.905,4128.885,4125.695,4128.615,0,0
XAUUSD,5,20251014,020000,4128.9,4129.495,4120.805,4120.805,0,0
XAUUSD,5,20251014,020500,4120.985,4123.275,4120.305,4122.565,0,0
XAUUSD,5,20251014,021000,4122.495,4125.235,4120.785,4123.495,0,0
XAUUSD,5,20251014,021500,4123.415,4124.045,4120.315,4121.095,0,0
XAUUSD,5,20251014,022000,4120.835,4123.475,4120.315,4121.835,0,0
XAUUSD,5,20251014,022500,4121.885,4126.605,4121.445,4126.425,0,0
XAUUSD,5,20251014,023000,4126.545,4129.485,4125.065,4126.725,0,0
XAUUSD,5,20251014,023500,4127.445,4129.255,4127.365,4127.905,0,0
XAUUSD,5,20251014,024000,4128.035,4128.915,4126.865,4128.215,0,0
XAUUSD,5,20251014,024500,4128.185,4128.725,4125.895,4127.795,0,0
XAUUSD,5,20251014,025000,4127.995,4130.245,4127.005,4127.875,0,0
XAUUSD,5,20251014,025500,4127.495,4129.205,4125.455,4125.455,0,0
XAUUSD,5,20251014,030000,4125.38,4132.235,4123.955,4130.905,0,0
XAUUSD,5,20251014,030500,4131.375,4132.235,4127.655,4129.835,0,0
XAUUSD,5,20251014,031000,4129.815,4140.705,4128.765,4139.945,0,0
XAUUSD,5,20251014,031500,4140.765,4142.755,4139.505,4142.405,0,0
XAUUSD,5,20251014,032000,4142.055,4148.965,4140.835,4148.205,0,0
XAUUSD,5,20251014,032500,4146.505,4149.875,4146.055,4147.305,0,0
XAUUSD,5,20251014,033000,4146.985,4149.185,4141.615,4146.215,0,0
XAUUSD,5,20251014,033500,4146.905,4147.935,4143.035,4144.735,0,0
XAUUSD,5,20251014,034000,4144.125,4144.125,4135.605,4140.285,0,0
